	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,680	7,876	9,794	7,582	2,339	2,744	2,694	1,826
영업이익	-300	24	519	62	47	411	124	-125
영업이익(발표기준)	-300	24	519		47	411	124	
세전계속사업이익	-335	-429	155	-445	-53	486	-144	-242
당기순이익	-399	-441	67	-518	-74	423	-145	-241
당기순이익(지배)	-190	-210	151	-346	-21	342	-95	-93
당기순이익(비지배)	-209							
자산총계	24,353	31,508	34,704	33,456	33,025	33,303	34,704	
부채총계	11,420	15,247	18,662	18,017	17,240	17,087	18,662	
자본총계	12,933	16,261	16,042	15,440	15,785	16,216	16,042	
자본총계(지배)	9,942	12,722	12,663	12,240	12,439	12,795	12,663	
자본총계(비지배)	2,991							
자본금	470	470	470	468	470	470	470	
영업활동현금흐름	40	1,064	1,568	462	378	512	561	
투자활동현금흐름	-2,075	-2,237	-2,225	-198	-173	-71	-1,618	
재무활동현금흐름	1,936	1,513	796	-324	50	-58	908	
CAPEX	3,573	2,710	849	314	101	124	135	
FCF	-3,533	-1,646	719	546	277	388	426	
이자발생부채	8,735	10,061	13,438		12,178	12,125	13,438	
영업이익률	-4.48	0.31	5.30	0.81	2.01	14.96	4.59	-6.87
순이익률	-5.97	-5.61	0.69	-6.83	-3.19	15.43	-5.36	-13.23
ROE(%)	-1.86	-1.86	1.19	-2.78	-2.87	-0.22	1.19	
ROA(%)	-1.68	-1.58	0.20	-1.52	-2.12	-0.82	0.20	
부채비율	88.30	93.76	116.33	116.69	109.22	105.37	116.33	
자본유보율	2,073.31	1,994.78	1,997.09		1,949.04	2,028.20	1,997.09	
EPS(원)	-208	-231	166	-380	-23	376	-105	-102
PER(배)	N/A	N/A	118.91	N/A	N/A	N/A	118.91	
BPS(원)	11,671	14,935	14,865	14,311	14,603	15,020	14,865	
PBR(배)	1.91	1.26	1.33	1.02	1.12	1.23	1.33	
현금DPS(원)	100	100	100	95	0	0	100	
현금배당수익률	0.45	0.53	0.51	0.66				
현금배당성향(%)	-44.95	-40.47	56.39	-25.11	0.00	0.00	-89.53	
발행주식수(보통주)	90,942,672	90,942,672	90,942,672		90,942,672	90,942,672	90,942,672	
