	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	66	47	71		22	19	24	
영업이익	-42	-49	-23		-3	-6	4	
영업이익(발표기준)	-42	-49	-23		-3	-6	4	
세전계속사업이익	-45	-51	-25		0	-15	10	
당기순이익	-32	-63	-32		0	-19	10	
당기순이익(지배)	-32	-63	-32		0	-19	10	
당기순이익(비지배)								
자산총계	406	333	318		331	318	321	
부채총계	14	14	35		30	35	30	
자본총계	392	319	284		300	284	291	
자본총계(지배)	392	319	284		300	284	291	
자본총계(비지배)								
자본금	45	45	46		46	46	46	
영업활동현금흐름	-33	-23	-4		-9	6	-7	
투자활동현금흐름	97	-4	16		4	5	0	
재무활동현금흐름	-33	5	5		0	-1	0	
CAPEX	22	6	23		8	1	0	
FCF	-55	-29	-27		-17	5	-7	
이자발생부채	0	0	16		16	16	15	
영업이익률	-63.94	-102.84	-31.91		-15.99	-32.60	17.79	
순이익률	-48.10	-133.46	-44.66		0.93	-96.60	41.25	
ROE(%)	-7.52	-17.73	-10.57		-12.56	-10.57	-5.40	
ROA(%)	-7.21	-17.05	-9.77		-11.77	-9.77	-5.03	
부채비율	3.64	4.47	12.29		10.12	12.29	10.44	
자본유보율	752.93	615.79	576.72		601.18	576.72	599.87	
EPS(원)	-70	-139	-70		0	-41	22	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	883	716	632		670	632	648	
PBR(배)	8.10	7.57	5.52		5.57	5.52	7.02	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	45,165,630	45,374,817	45,676,500		45,676,500	45,676,500	45,700,634	
