	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,605	6,683	9,103	9,754	2,015	2,165	3,296	1,692
영업이익	981	915	1,507	1,577	289	325	704	190
영업이익(발표기준)	981	915	1,507		289	325	704	
세전계속사업이익	995	1,410	1,510	1,617	292	329	697	199
당기순이익	749	1,093	1,099	1,208	210	242	504	157
당기순이익(지배)	749	1,092	1,102	1,206	211	242	505	143
당기순이익(비지배)								
자산총계	4,001	4,958	6,844	7,895	5,609	6,285	6,844	
부채총계	1,041	1,010	2,007	1,985	1,432	1,875	2,007	
자본총계	2,960	3,948	4,837	5,909	4,177	4,410	4,837	
자본총계(지배)	2,960	3,941	4,830	5,890	4,172	4,405	4,830	
자본총계(비지배)								
자본금	77	77	77	79	77	77	77	
영업활동현금흐름	666	273	1,616	1,545	415	262	671	
투자활동현금흐름	-388	-330	-1,094	-460	-278	-174	-779	
재무활동현금흐름	-54	-120	-245	-270	-93	-49	-3	
CAPEX	108	477	322	358	119	36	107	
FCF	558	-204	1,294	1,065	296	226	564	
이자발생부채	0	0	530		435	407	530	
영업이익률	17.50	13.68	16.56	16.17	14.36	15.02	21.35	11.24
순이익률	13.36	16.35	12.08	12.38	10.44	11.18	15.29	9.28
ROE(%)	28.66	31.64	25.13	22.50	20.48	22.25	25.13	
ROA(%)	21.22	24.40	18.63	16.38	15.66	15.98	18.63	
부채비율	35.19	25.59	41.49	33.60	34.27	42.52	41.49	
자본유보율	3,745.75	5,020.10	6,263.09		5,317.26	5,618.88	6,263.09	
EPS(원)	4,863	7,089	7,156	7,832	1,370	1,571	3,281	930
PER(배)	8.63	5.65	15.65	12.36	17.49	16.65	15.65	
BPS(원)	19,218	25,593	31,494	38,447	27,091	28,601	31,494	
PBR(배)	2.18	1.56	3.56	2.52	3.30	3.39	3.56	
현금DPS(원)	650	650	1,000	969	0	0	1,000	
현금배당수익률	1.55	1.62	0.89	1.00				
현금배당성향(%)	13.37	9.17	13.92	12.37	0.00	0.00	30.36	
발행주식수(보통주)	15,400,000	15,400,000	15,400,000		15,400,000	15,400,000	15,400,000	
