	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,105	2,198	2,118		550	523	526	
영업이익	300	310	257		79	66	51	
영업이익(발표기준)	300	310	257		79	66	51	
세전계속사업이익	315	324	274		83	68	57	
당기순이익	242	250	210		63	53	44	
당기순이익(지배)	242	250	210		63	53	44	
당기순이익(비지배)								
자산총계	1,309	1,446	1,411		1,341	1,344	1,411	
부채총계	315	450	432		454	403	432	
자본총계	994	996	979		888	940	979	
자본총계(지배)	994	996	979		888	940	979	
자본총계(비지배)								
자본금	70	70	70		70	70	70	
영업활동현금흐름	197	299	258		86	41	107	
투자활동현금흐름	79	-3	-24		128	-170	-21	
재무활동현금흐름	-221	-247	-225		-222	0	-3	
CAPEX	22	66	69		18	18	21	
FCF	174	233	189		68	23	86	
이자발생부채	0	0	6		4	4	6	
영업이익률	14.27	14.12	12.12		14.39	12.70	9.77	
순이익률	11.52	11.36	9.93		11.45	10.09	8.45	
ROE(%)	24.64	25.09	21.30		25.47	24.06	21.30	
ROA(%)	19.10	18.12	14.72		18.11	16.75	14.72	
부채비율	31.68	45.25	44.11		51.11	42.88	44.11	
자본유보율	1,320.61	1,322.16	1,298.85		1,167.91	1,243.31	1,298.85	
EPS(원)	18,649	19,200	16,174		4,841	4,060	3,420	
PER(배)	20.59	17.53	19.97		18.96	19.17	19.97	
BPS(원)	76,494	76,578	75,323		68,272	72,332	75,323	
PBR(배)	5.02	4.39	4.29		4.88	4.60	4.29	
현금DPS(원)	17,000	19,000	16,000		0	0	16,000	
현금배당수익률	4.43	5.65	4.95					
현금배당성향(%)	91.16	98.96	98.92		0.00	0.00	467.82	
발행주식수(보통주)	1,300,000	1,300,000	1,300,000		1,300,000	1,300,000	1,300,000	
