	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,568	5,064	5,330		1,272	1,341	1,243	
영업이익	-9	-18	63		18	11	-29	
영업이익(발표기준)	-9	-18	63		18	11	-29	
세전계속사업이익	-2	-65	28		27	12	-58	
당기순이익	-3	-54	-2		22	11	-68	
당기순이익(지배)	-1	-52	0		22	11	-67	
당기순이익(비지배)	-2							
자산총계	2,023	2,044	2,399		2,196	2,133	2,399	
부채총계	1,261	1,366	1,755		1,487	1,411	1,755	
자본총계	762	678	644		709	722	644	
자본총계(지배)	751	671	639		703	715	639	
자본총계(비지배)	11							
자본금	86	86	86		86	86	86	
영업활동현금흐름	37	126	301		14	-30	249	
투자활동현금흐름	-385	-57	-294		-102	25	-200	
재무활동현금흐름	29	-33	-43		34	-62	-10	
CAPEX	43	27	109		71	14	20	
FCF	-6	99	192		-56	-45	229	
이자발생부채	188	177	316		317	261	316	
영업이익률	-0.20	-0.36	1.18		1.44	0.82	-2.35	
순이익률	-0.06	-1.07	-0.03		1.73	0.85	-5.48	
ROE(%)	-0.11	-7.38	0.01		9.69	8.50	2.80	
ROA(%)	-0.14	-2.67	-0.08		3.20	2.89	0.73	
부채비율	165.58	201.41	272.41		209.60	195.50	272.41	
자본유보율	731.94	682.65	652.61		723.01	735.95	652.61	
EPS(원)	-5	-305	0		129	65	-387	
PER(배)	N/A	N/A	24,329.85		16.46	17.49	69.96	
BPS(원)	4,365	3,901	3,715		4,086	4,158	3,715	
PBR(배)	1.26	1.23	2.01		1.57	1.47	2.01	
현금DPS(원)	120	120	200		0	0	200	
현금배당수익률	2.19	2.50	2.68					
현금배당성향(%)	-2,644.68	-39.32	65,227.49		0.00	0.00	-51.63	
발행주식수(보통주)	17,200,000	17,200,000	17,200,000		17,200,000	17,200,000	17,200,000	
