	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,667	1,927	1,855		515	376	476	
영업이익	68	72	67		33	16	4	
영업이익(발표기준)	68	72	67		33	16	4	
세전계속사업이익	51	90	37		22	6	1	
당기순이익	39	68	31		15	7	1	
당기순이익(지배)	39	66	26		14	5	0	
당기순이익(비지배)	0							
자산총계	1,824	2,346	2,290		2,415	2,297	2,290	
부채총계	981	1,451	1,378		1,507	1,388	1,378	
자본총계	843	895	912		908	908	912	
자본총계(지배)	835	878	890		890	888	890	
자본총계(비지배)	8							
자본금	123	123	123		123	123	123	
영업활동현금흐름	-38	50	23		35	38	20	
투자활동현금흐름	-59	-122	-12		-8	-3	4	
재무활동현금흐름	52	65	6		-36	-42	-24	
CAPEX	76	32	27		14	3	5	
FCF	-114	18	-5		22	34	15	
이자발생부채	790	1,138	1,160		1,211	1,170	1,160	
영업이익률	4.10	3.75	3.61		6.42	4.29	0.82	
순이익률	2.36	3.54	1.67		2.93	1.88	0.24	
ROE(%)	4.70	7.75	2.95		9.16	7.67	2.95	
ROA(%)	2.25	3.27	1.33		3.79	3.40	1.33	
부채비율	116.36	162.04	151.11		165.92	152.79	151.11	
자본유보율	598.75	630.77	638.54		644.44	648.75	638.54	
EPS(원)	158	270	106		58	22	-1	
PER(배)	17.62	10.17	28.64		8.97	9.33	28.64	
BPS(원)	3,542	3,728	3,779		3,777	3,770	3,779	
PBR(배)	0.79	0.74	0.81		0.75	0.66	0.81	
현금DPS(원)	100							
현금배당수익률	3.58							
현금배당성향(%)	60.68	0.00			0.00	0.00		
발행주식수(보통주)	24,522,254	24,522,254	24,522,254		24,522,254	24,522,254	24,522,254	
