	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	6,779	7,234	7,166		1,727	1,885	2,031	
영업이익	97	-145	35		1	48	108	
영업이익(발표기준)	97	-145	35		1	48	108	
세전계속사업이익	139	-446	-199		-214	59	85	
당기순이익	80	-330	-203		-195	26	48	
당기순이익(지배)	98	-344	-217		-198	23	47	
당기순이익(비지배)	-19							
자산총계	7,714	7,582	8,506		7,222	8,506	8,650	
부채총계	2,508	2,717	3,635		2,585	3,635	3,718	
자본총계	5,206	4,865	4,871		4,636	4,871	4,932	
자본총계(지배)	5,000	4,650	4,361		4,416	4,361	4,425	
자본총계(비지배)	206							
자본금	250	250	250		250	250	250	
영업활동현금흐름	15	-331	689		-30	343	214	
투자활동현금흐름	-265	-55	-829		-67	-681	-137	
재무활동현금흐름	332	259	377		-27	557	91	
CAPEX	335	114	239		68	100	77	
FCF	-321	-445	450		-98	242	137	
이자발생부채	1,400	1,724	2,373		1,775	2,373	2,519	
영업이익률	1.43	-2.00	0.49		0.06	2.56	5.30	
순이익률	1.18	-4.56	-2.83		-11.29	1.40	2.38	
ROE(%)	1.98	-7.12	-4.81		-10.05	-4.81	-2.39	
ROA(%)	1.06	-4.31	-2.52		-5.96	-2.52	-1.18	
부채비율	48.17	55.85	74.62		55.75	74.62	75.38	
자본유보율	1,917.51	1,775.78	1,685.29		1,678.24	1,685.29	1,700.18	
EPS(원)	1,968	-6,866	-4,330		-3,958	451	938	
PER(배)	11.38	N/A	N/A		N/A	N/A	N/A	
BPS(원)	103,543	96,282	90,307		91,436	90,307	91,639	
PBR(배)	0.22	0.17	0.19		0.20	0.19	0.14	
현금DPS(원)	300	100	200		0	200		
현금배당수익률	1.34	0.61	1.17					
현금배당성향(%)	14.71	-1.41	-4.46		0.00	42.80		
발행주식수(보통주)	5,004,949	5,004,949	5,004,949		5,004,949	5,004,949	5,004,949	
