	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,021	7,600	7,174	7,568	1,698	1,854	1,913	1,833
영업이익	902	841	585	621	157	142	123	127
영업이익(발표기준)	902	841	585		157	142	123	
세전계속사업이익	894	706	509	451	128	109	142	97
당기순이익	622	510	434	327	89	66	182	
당기순이익(지배)	342	351	277	182	49	21	144	48
당기순이익(비지배)	280							
자산총계	12,241	12,298	14,406	15,004	13,372	14,797	14,406	
부채총계	5,636	5,513	7,629	8,018	6,789	7,973	7,629	
자본총계	6,605	6,785	6,777	6,985	6,583	6,824	6,777	
자본총계(지배)	4,824	5,164	5,297	5,431	5,128	5,178	5,297	
자본총계(비지배)	1,781							
자본금	77	77	106	107	106	106	106	
영업활동현금흐름	912	1,162	396	756	91	94	232	
투자활동현금흐름	-762	-1,193	-1,654	-1,249	-50	-1,297	11	
재무활동현금흐름	-350	28	1,241	-386	580	787	-431	
CAPEX	291	315	450	816	7	154	223	
FCF	622	846	-54	132	84	-60	9	
이자발생부채	2,964	3,040	5,164		4,414	5,509	5,164	
영업이익률	12.85	11.06	8.15	8.20	9.24	7.66	6.42	6.93
순이익률	8.86	6.71	6.05	4.32	5.25	3.55	9.49	
ROE(%)	7.26	7.02	5.30	3.39	5.63	2.43	5.30	
ROA(%)	5.11	4.15	3.25	2.22	3.43	2.11	3.25	
부채비율	85.33	81.25	112.58	114.79	103.12	116.84	112.58	
자본유보율	10,121.57	10,535.35	7,701.12		7,542.79	7,562.75	7,701.12	
EPS(원)	1,694	1,736	1,371	900	244	104	715	238
PER(배)	13.29	11.78	12.36	27.05	12.27	31.74	12.36	
BPS(원)	27,762	29,464	30,228	30,132	29,263	29,549	30,228	
PBR(배)	0.81	0.69	0.56	0.81	0.59	0.67	0.56	
현금DPS(원)	249	178	150	167	0	0	150	
현금배당수익률	1.11	0.87	0.88	0.68				
현금배당성향(%)	11.80	8.33	9.49	18.51	0.00	0.00	18.21	
발행주식수(보통주)	20,198,382	20,198,382	20,198,382		20,198,382	20,198,382	20,198,382	
