	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,538	1,643	1,568		382	402	399	
영업이익	40	32	60		13	15	24	
영업이익(발표기준)	40	32	60		13	15	24	
세전계속사업이익	13	13	46		29	-9	26	
당기순이익	6	8	33		24	-12	24	
당기순이익(지배)	6	8	33		24	-12	24	
당기순이익(비지배)								
자산총계	1,439	1,408	1,311		1,368	1,311	1,370	
부채총계	943	862	739		779	739	777	
자본총계	496	546	572		589	572	592	
자본총계(지배)	496	546	572		589	572	592	
자본총계(비지배)								
자본금	73	82	82		82	82	82	
영업활동현금흐름	78	28	82		-9	82	26	
투자활동현금흐름	-220	-135	-22		48	-46	-29	
재무활동현금흐름	280	60	-69		-5	-54	-6	
CAPEX	243	138	93		24	43	30	
FCF	-165	-110	-10		-33	39	-4	
이자발생부채	407	424	362		413	362	356	
영업이익률	2.60	1.93	3.80		3.47	3.78	6.11	
순이익률	0.41	0.49	2.14		6.21	-3.04	6.08	
ROE(%)	1.41	1.56	5.99		8.60	5.99	8.66	
ROA(%)	0.50	0.57	2.46		3.51	2.46	3.52	
부채비율	190.11	157.97	129.14		132.30	129.14	131.21	
자본유보율	582.02	569.35	601.65		622.26	601.65	626.38	
EPS(원)	56	52	205		145	-75	149	
PER(배)	43.52	44.82	13.31		8.09	13.31	6.87	
BPS(원)	3,424	3,358	3,521		3,625	3,521	3,645	
PBR(배)	0.71	0.69	0.77		0.67	0.77	0.57	
현금DPS(원)	15	15	25		0	25		
현금배당수익률	0.61	0.64	0.92					
현금배당성향(%)	34.74	30.01	12.13		0.00	-33.26		
발행주식수(보통주)	14,590,000	16,350,563	16,350,563		16,350,563	16,350,563	16,350,563	
