	2017/06	2018/06	2019/06	2020/06	2019/09	2019/12	2020/03	2020/06
매출액	344	302	284		34	53	103	
영업이익	61	40	15		-5	3	16	
영업이익(발표기준)	61	40	15		-5	3	16	
세전계속사업이익	64	46	20		-5	2	14	
당기순이익	53	39	18		-4	2	12	
당기순이익(지배)	53	39	18		-4	3	12	
당기순이익(비지배)								
자산총계	651	653	702		683	708	721	
부채총계	55	53	66		58	96	96	
자본총계	596	600	636		625	613	624	
자본총계(지배)	596	600	618		608	596	607	
자본총계(비지배)								
자본금	29	42	42		42	42	42	
영업활동현금흐름	123	-47	59		113	-56	-17	
투자활동현금흐름	-14	-11	-48		-40	-32	36	
재무활동현금흐름	-132	-25	2		0	15	0	
CAPEX	2	5	3		2	0	3	
FCF	121	-52	57		111	-56	-19	
이자발생부채		10	20		28	57	60	
영업이익률	17.70	13.28	5.25		-14.90	5.52	15.41	
순이익률	15.35	12.85	6.38		-12.81	3.92	12.01	
ROE(%)	8.86	6.49	3.01		3.42	2.86	3.05	
ROA(%)	7.75	5.95	2.67		2.99	2.27	2.43	
부채비율	9.30	8.85	10.45		9.26	15.63	15.43	
자본유보율	2,103.47	1,451.00	1,496.33		1,486.79	1,494.55	1,521.66	
EPS(원)	622	457	216		-48	39	136	
PER(배)	13.55	31.72	40.76		30.84	32.27	24.69	
BPS(원)	7,251	7,429	7,654		7,609	7,653	7,814	
PBR(배)	1.16	1.95	1.15		0.98	0.85	0.69	
현금DPS(원)	239							
현금배당수익률	2.84							
현금배당성향(%)	36.64	0.00			0.00			
발행주식수(보통주)	8,490,000	8,490,000	8,490,000		8,490,000	8,490,000	8,490,000	
