	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	3,004	3,064	3,380	3,123	938	826	734	622
영업이익	160	180	175	147	77	3	20	15
영업이익(발표기준)	160	180	175		77	3	20	
세전계속사업이익	156	218	203	168	83	4	40	
당기순이익	99	200	172	132	65	15	29	
당기순이익(지배)	99	200	172	132	65	15	29	
당기순이익(비지배)								
자산총계	1,844	1,952	2,139	2,209	2,150	2,139	2,109	
부채총계	600	562	599	534	594	599	560	
자본총계	1,245	1,390	1,540	1,675	1,556	1,540	1,549	
자본총계(지배)	1,245	1,390	1,540	1,675	1,556	1,540	1,549	
자본총계(비지배)								
자본금	55	55	55	55	55	55	55	
영업활동현금흐름	129	238	232	285	37	68	-5	
투자활동현금흐름	-104	-174	-90	-110	-68	-30	7	
재무활동현금흐름	-49	-104	-61	-59	19	-17	-15	
CAPEX	95	83	103	98	21	31	24	
FCF	34	156	129		16	38	-29	
이자발생부채	153	95	102		104	102	95	
영업이익률	5.33	5.88	5.17	4.71	8.19	0.36	2.70	2.41
순이익률	3.30	6.51	5.09	4.23	6.95	1.87	3.93	
ROE(%)	7.97	15.15	11.74	8.21	13.97	11.74	10.65	
ROA(%)	5.27	10.51	8.41	6.07	10.00	8.41	7.70	
부채비율	48.18	40.43	38.91	31.88	38.19	38.91	36.14	
자본유보율	2,591.12	2,836.47	3,066.36		3,044.33	3,066.36	3,025.91	
EPS(원)	908	1,829	1,576	1,210	597	141	265	
PER(배)	12.66	5.38	7.39	7.27	6.37	7.39	5.75	
BPS(원)	14,799	16,524	18,311	19,917	18,497	18,311	18,424	
PBR(배)	0.78	0.60	0.64	0.44	0.64	0.64	0.45	
현금DPS(원)	500	500	600	500	0	600		
현금배당수익률	4.35	5.08	5.15	5.68				
현금배당성향(%)	42.45	21.07	29.34	41.33	0.00	327.31		
발행주식수(보통주)	10,910,000	10,910,000	10,910,000		10,910,000	10,910,000	10,910,000	
