	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	469	356	354		97	99	84	
영업이익	6	-171	-62		-16	-2	6	
영업이익(발표기준)	6	-171	-62		-16	-2	6	
세전계속사업이익	-43	-258	-94		-26	-6	-8	
당기순이익	-43	-266	-86		-26	-6	-1	
당기순이익(지배)	-39	-188	-71		-20	-3	-6	
당기순이익(비지배)	-4							
자산총계	1,069	992	941		909	919	941	
부채총계	522	548	503		559	550	503	
자본총계	547	444	438		350	370	438	
자본총계(지배)	457	327	304		247	259	304	
자본총계(비지배)	90							
자본금	110	110	110		110	110	110	
영업활동현금흐름	9	-87	43		-1	12	48	
투자활동현금흐름	-38	-9	110		9	1	107	
재무활동현금흐름	79	40	-17		28	-23	-40	
CAPEX	90	11	3		2	1	0	
FCF	-81	-99	40		-3	11	48	
이자발생부채	393	363	337		384	368	337	
영업이익률	1.20	-47.97	-17.44		-16.91	-1.77	6.97	
순이익률	-9.14	-74.76	-24.26		-26.36	-5.66	-1.39	
ROE(%)	-8.32	-47.90	-22.41		-57.61	-52.66	-22.41	
ROA(%)	-4.13	-25.79	-8.89		-27.35	-25.31	-8.89	
부채비율	95.41	123.57	114.90		159.66	148.62	114.90	
자본유보율	200.38	22.18	-41.77		-32.62	-35.69	-41.77	
EPS(원)	-176	-851	-321		-92	-15	-29	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,072	1,482	1,380		1,118	1,177	1,380	
PBR(배)	2.23	2.80	2.74		3.38	3.21	2.74	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	22,055,945	22,055,945	22,055,945		22,055,945	22,055,945	22,055,945	
