	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,015	8,982	11,554	12,427	2,697	3,015	3,750	2,343
영업이익	256	318	555	740	138	143	246	82
영업이익(발표기준)	256	318	555		138	143	246	
세전계속사업이익	1,119	590	729	891	129	224	322	103
당기순이익	963	739	598	682	125	113	307	79
당기순이익(지배)	963	739	598	682	125	113	307	79
당기순이익(비지배)								
자산총계	6,316	7,138	8,919	11,045	8,951	8,419	8,919	
부채총계	3,275	3,519	4,713	6,327	5,177	4,489	4,713	
자본총계	3,041	3,619	4,206	4,718	3,774	3,929	4,206	
자본총계(지배)	3,041	3,619	4,203	4,715	3,724	3,863	4,203	
자본총계(비지배)								
자본금	1,054	1,055	1,103	1,105	1,055	1,055	1,103	
영업활동현금흐름	-85	589	483	2,596	410	-304	422	
투자활동현금흐름	604	-1,229	378	-191	-436	-307	519	
재무활동현금흐름	-900	-66	173	-466	540	-181	-156	
CAPEX	7	5	297	365	6	-1	281	
FCF	-92	584	186		404	-304	141	
이자발생부채	73	67	939		886	892	939	
영업이익률	3.65	3.54	4.80	5.96	5.11	4.75	6.57	3.50
순이익률	13.73	8.23	5.18	5.49	4.63	3.74	8.19	3.37
ROE(%)	34.56	22.21	15.29	15.30	17.69	13.81	15.29	
ROA(%)	14.66	10.99	7.45	6.83	7.65	6.61	7.45	
부채비율	107.71	97.23	112.06	134.10	137.15	114.26	112.06	
자본유보율	313.93	382.60	437.38		391.69	401.87	437.38	
EPS(원)	4,571	3,507	2,803	3,087	592	535	1,393	358
PER(배)	2.21	2.06	3.05	3.02	3.66	3.71	3.05	
BPS(원)	14,429	17,161	19,063	21,337	17,647	18,305	19,063	
PBR(배)	0.70	0.42	0.45	0.44	0.61	0.49	0.45	
현금DPS(원)	0	300	700		0	0	700	
현금배당수익률	0.00	4.15	8.20					
현금배당성향(%)	0.00	8.57	25.82		0.00	0.00	50.26	
발행주식수(보통주)	20,853,553	20,867,152	21,824,400		20,882,484	20,882,484	21,824,400	
