	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	393	372	435		146	109	86	
영업이익	-15	6	-3		26	-5	-37	
영업이익(발표기준)	-15	6	-3		26	-5	-37	
세전계속사업이익	28	5	-37		32	-13	-70	
당기순이익	11	-87	23		24	-18	6	
당기순이익(지배)	13	-87	24		24	-18	6	
당기순이익(비지배)	-2							
자산총계	364	438	431		435	396	431	
부채총계	149	315	268		281	262	268	
자본총계	215	122	163		155	134	163	
자본총계(지배)	217	124	149		157	136	149	
자본총계(비지배)	-1							
자본금	124	124	124		124	124	124	
영업활동현금흐름	-27	14	-33		4	17	-28	
투자활동현금흐름	69	-13	41		4	-32	58	
재무활동현금흐름	-43	0	14		2	-6	18	
CAPEX	3	1	1		1	-1	1	
FCF	-30	13	-34		3	18	-29	
이자발생부채	8	8	19		17	12	19	
영업이익률	-3.70	1.58	-0.63		17.95	-4.88	-42.94	
순이익률	2.81	-23.43	5.39		16.30	-16.52	7.07	
ROE(%)	6.22	-50.96	17.52		-33.57	-44.18	17.52	
ROA(%)	2.90	-21.73	5.41		-14.98	-19.01	5.41	
부채비율	69.03	257.68	164.66		181.64	195.54	164.66	
자본유보율	83.12	22.46	42.43		38.26	24.24	42.43	
EPS(원)	53	-350	97		97	-72	25	
PER(배)	82.45	N/A	35.15		N/A	N/A	35.15	
BPS(원)	874	501	602		633	550	602	
PBR(배)	4.97	6.19	5.64		5.24	6.51	5.64	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	24,779,836	24,779,836	24,779,836		24,779,836	24,779,836	24,779,836	
