	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,035	998	1,293		368	351	300	
영업이익	-5	-20	30		14	5	10	
영업이익(발표기준)	-5	-20	30		14	5	10	
세전계속사업이익	139	-21	-91		1	-31	-32	
당기순이익	104	-18	-85		1	-23	-32	
당기순이익(지배)	104	-18	-85		1	-23	-32	
당기순이익(비지배)								
자산총계	2,768	3,061	2,864		2,914	2,864	2,837	
부채총계	1,321	1,641	1,536		1,561	1,536	1,545	
자본총계	1,447	1,421	1,328		1,353	1,328	1,292	
자본총계(지배)	1,447	1,421	1,328		1,353	1,328	1,292	
자본총계(비지배)								
자본금	47	47	47		47	47	47	
영업활동현금흐름	65	-4	66		-7	46	43	
투자활동현금흐름	-132	-442	84		9	-20	-8	
재무활동현금흐름	82	384	-110		-16	16	0	
CAPEX	34	28	21		11	3	9	
FCF	31	-32	44		-18	43	35	
이자발생부채	1,109	1,458	1,348		1,349	1,348	1,348	
영업이익률	-0.47	-2.03	2.32		3.78	1.35	3.27	
순이익률	10.07	-1.77	-6.55		0.27	-6.48	-10.77	
ROE(%)	7.31	-1.23	-6.16		-4.42	-6.16	-5.20	
ROA(%)	3.86	-0.61	-2.86		-2.03	-2.86	-2.40	
부채비율	91.32	115.47	115.72		115.39	115.72	119.52	
자본유보율	3,063.10	3,008.42	2,814.65		2,861.41	2,814.65	2,742.73	
EPS(원)	1,117	-190	-907		11	-244	-347	
PER(배)	4.03	N/A	N/A		N/A	N/A	N/A	
BPS(원)	15,761	15,475	14,463		14,737	14,463	14,077	
PBR(배)	0.29	0.41	0.37		0.35	0.37	0.22	
현금DPS(원)	50							
현금배당수익률	1.11							
현금배당성향(%)	4.40	0.00	0.00		0.00	0.00		
발행주식수(보통주)	9,331,705	9,331,705	9,331,705		9,331,705	9,331,705	9,331,705	
