	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,396	2,591	2,889	3,038	786	558	683	785
영업이익	155	208	190	270	57	3	46	74
영업이익(발표기준)	155	208	190		57	3	46	
세전계속사업이익	145	207	156	341	60	-34	162	
당기순이익	113	168	129	247	43	-11	110	
당기순이익(지배)	113	170	139	252	45	-6	111	54
당기순이익(비지배)								
자산총계	1,048	1,274	1,399	1,520	1,363	1,399	1,366	
부채총계	478	549	589	522	540	589	437	
자본총계	569	725	810	998	824	810	929	
자본총계(지배)	569	720	816	1,011	824	816	936	
자본총계(비지배)								
자본금	94	94	95	97	95	95	97	
영업활동현금흐름	-64	166	249	197	115	-30	-208	
투자활동현금흐름	-151	-137	-61	-64	-9	-10	225	
재무활동현금흐름	127	-28	-114	-58	-29	7	-77	
CAPEX	54	97	39	45	6	9	6	
FCF	-118	69	211		109	-39	-214	
이자발생부채	237	280	226		205	226	100	
영업이익률	6.45	8.04	6.57	8.88	7.24	0.55	6.76	9.44
순이익률	4.70	6.49	4.47	8.13	5.46	-2.04	16.06	
ROE(%)	22.49	26.30	18.15	27.60	22.48	18.15	25.55	
ROA(%)	12.53	14.48	9.67	16.92	12.72	9.67	14.99	
부채비율	84.04	75.68	72.73	52.33	65.54	72.73	47.01	
자본유보율	501.28	654.92	760.23		760.33	760.23	863.63	
EPS(원)	121	181	148	261	48	-7	115	56
PER(배)	18.10	11.68	18.87	10.76	15.38	18.87	10.54	
BPS(원)	606	767	861	1,044	870	861	967	
PBR(배)	3.61	2.75	3.23	2.69	3.19	3.23	2.43	
현금DPS(원)	28	30	50	50	0	30		
현금배당수익률	1.28	1.42	1.80	1.78				
현금배당성향(%)	23.36	16.61	33.96	19.20	0.00	-447.73		
발행주식수(보통주)	93,897,786	93,897,786	94,689,760		94,689,760	94,689,760	96,801,692	
