	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	570	569	584		152	157	149	
영업이익	27	23	26		8	7	7	
영업이익(발표기준)	27	23	26		8	7	7	
세전계속사업이익	36	23	23		7	4	7	
당기순이익	28	18	18		6	3	6	
당기순이익(지배)	28	18	18		6	3	6	
당기순이익(비지배)								
자산총계	538	529	706		568	561	706	
부채총계	121	101	308		138	128	308	
자본총계	417	428	398		429	433	398	
자본총계(지배)	417	428	398		429	433	398	
자본총계(비지배)								
자본금	125	125	125		125	125	125	
영업활동현금흐름	16	-10	37		-8	33	-6	
투자활동현금흐름	-55	23	-226		-17	-4	-202	
재무활동현금흐름	-1	-19	181		10	-14	183	
CAPEX	21	11	12		5	4	2	
FCF	-5	-21	24		-13	30	-8	
이자발생부채	91	81	280		111	98	280	
영업이익률	4.67	4.06	4.38		4.99	4.32	4.43	
순이익률	5.00	3.12	3.10		3.81	2.17	3.80	
ROE(%)	6.98	4.20	4.38		4.12	4.21	4.38	
ROA(%)	5.30	3.33	2.93		3.08	3.29	2.93	
부채비율	29.05	23.65	77.44		32.25	29.57	77.44	
자본유보율	233.74	242.23	248.18		243.44	246.17	248.18	
EPS(원)	114	71	72		23	14	23	
PER(배)	18.97	26.13	29.94		33.15	27.82	29.94	
BPS(원)	1,669	1,711	1,591		1,717	1,731	1,591	
PBR(배)	1.29	1.08	1.36		1.35	1.16	1.36	
현금DPS(원)	30	30	35		0	0	35	
현금배당수익률	1.39	1.62	1.62					
현금배당성향(%)	26.35	42.26	48.40		0.00	0.00	154.80	
발행주식수(보통주)	25,000,000	25,000,000	25,000,000		25,000,000	25,000,000	25,000,000	
