	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	32,951	34,562	34,616	33,603	6,559	5,700	9,481	12,237
영업이익	611	839	856	813	64	7	72	719
영업이익(발표기준)	611	839	856		64	7	72	
세전계속사업이익	221	515	520	413	27	-114	-150	704
당기순이익	51	266	360	294	1	-90	-151	
당기순이익(지배)	132	321	378	308	49	-87	-129	521
당기순이익(비지배)	-81							
자산총계	37,043	36,994	39,124	37,516	35,739	35,217	39,124	
부채총계	23,484	23,311	25,194	23,400	21,551	21,104	25,194	
자본총계	13,558	13,683	13,929	14,116	14,188	14,113	13,929	
자본총계(지배)	12,396	12,577	12,843	13,001	13,075	13,004	12,843	
자본총계(비지배)	1,162							
자본금	203	203	203	203	203	203	203	
영업활동현금흐름	1,001	1,250	3,171	1,644	-534	62	643	
투자활동현금흐름	-107	-1,214	-1,161	-1,194	472	54	689	
재무활동현금흐름	-460	-340	-287	-1,808	-142	-39	-40	
CAPEX	1,343	1,415	1,429	1,200	359	411	363	
FCF	-341	-165	1,742	444	-892	-349	279	
이자발생부채	11,468	11,161	11,687		11,217	11,252	11,687	
영업이익률	1.86	2.43	2.47	2.42	0.98	0.13	0.76	5.88
순이익률	0.16	0.77	1.04	0.88	0.02	-1.58	-1.59	
ROE(%)	1.07	2.57	2.98	2.38	3.08	2.50	2.98	
ROA(%)	0.14	0.72	0.95	0.77	1.03	0.95	0.95	
부채비율	173.21	170.36	180.87	165.77	151.90	149.53	180.87	
자본유보율	6,257.78	6,338.81	6,464.14		6,578.85	6,536.83	6,464.14	
EPS(원)	3,259	7,905	9,327	7,583	1,205	-2,137	-3,188	12,848
PER(배)	34.67	11.51	9.06	9.07	9.52	10.60	9.06	
BPS(원)	347,883	352,950	360,412	379,691	366,935	364,932	360,412	
PBR(배)	0.32	0.26	0.23	0.18	0.25	0.23	0.23	
현금DPS(원)	3,000	3,000	3,000	3,000	0	0	3,000	
현금배당수익률	2.65	3.30	3.55	4.36				
현금배당성향(%)	80.89	33.35	28.26	39.56	0.00	0.00	-82.70	
발행주식수(보통주)	4,055,025	4,055,025	4,055,025		4,055,025	4,055,025	4,055,025	
