	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,004	1,029	1,111		318	275	246	
영업이익	-138	-63	-9		-2	-8	6	
영업이익(발표기준)	-138	-63	-9		-2	-8	6	
세전계속사업이익	-298	-77	-17		-3	-3	-5	
당기순이익	-318	-78	-19		-4	-3	-5	
당기순이익(지배)	-215	-69	-20		-4	-3	-5	
당기순이익(비지배)	-103							
자산총계	1,127	1,052	1,070		1,091	1,053	1,070	
부채총계	582	589	627		638	603	627	
자본총계	545	463	443		453	450	443	
자본총계(지배)	531	459	437		446	444	437	
자본총계(비지배)	14							
자본금	170	170	170		170	170	170	
영업활동현금흐름	-57	-38	54		34	-46	28	
투자활동현금흐름	77	-36	-86		-58	-4	-18	
재무활동현금흐름	46	14	3		28	20	-10	
CAPEX	28	44	85		30	-1	54	
FCF	-85	-82	-32		4	-45	-26	
이자발생부채	350	352	355		345	365	355	
영업이익률	-13.74	-6.09	-0.82		-0.75	-2.81	2.46	
순이익률	-31.69	-7.59	-1.70		-1.10	-1.20	-2.09	
ROE(%)	-31.20	-13.92	-4.49		-9.23	-7.40	-4.49	
ROA(%)	-23.61	-7.17	-1.78		-4.46	-3.80	-1.78	
부채비율	106.80	127.04	141.41		140.73	134.03	141.41	
자본유보율	212.46	169.54	156.81		162.30	160.80	156.81	
EPS(원)	-631	-203	-59		-11	-7	-15	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,562	1,349	1,286		1,313	1,306	1,286	
PBR(배)	0.73	0.61	0.78		0.89	0.83	0.78	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	34,000,000	34,000,000	34,000,000		34,000,000	34,000,000	34,000,000	
