	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,388	3,504	3,608		897	928	975	
영업이익	-24	32	-4		10	18	2	
영업이익(발표기준)	-24	32	-4		10	18	2	
세전계속사업이익	-16	26	-40		8	18	-33	
당기순이익	-20	23	-49		4	9	-32	
당기순이익(지배)	-15	17	-62		-2	4	-30	
당기순이익(비지배)	-5							
자산총계	2,784	2,844	2,943		2,876	2,911	2,943	
부채총계	1,634	1,666	1,844		1,738	1,759	1,844	
자본총계	1,150	1,178	1,099		1,138	1,151	1,099	
자본총계(지배)	1,008	1,024	938		980	985	938	
자본총계(비지배)	143							
자본금	50	50	50		50	50	50	
영업활동현금흐름	-8	34	173		-5	-108	177	
투자활동현금흐름	-139	-149	-159		-9	-50	-61	
재무활동현금흐름	137	48	29		15	145	-86	
CAPEX	162	121	177		28	28	90	
FCF	-170	-88	-4		-33	-136	87	
이자발생부채	685	757	843		763	919	843	
영업이익률	-1.02	0.91	-0.12		1.10	1.94	0.21	
순이익률	-0.85	0.65	-1.35		0.50	0.95	-3.32	
ROE(%)	-1.47	1.63	-6.29		-2.04	1.63	-6.29	
ROA(%)	-0.85	0.81	-1.68		-0.11	1.42	-1.68	
부채비율	142.03	141.36	167.76		152.70	152.82	167.76	
자본유보율	2,010.38	2,032.13	1,859.54		1,927.23	1,934.77	1,859.54	
EPS(원)	-152	166	-617		-20	39	-301	
PER(배)	N/A	18.77	N/A		N/A	24.22	N/A	
BPS(원)	10,078	10,240	9,376		9,805	9,854	9,376	
PBR(배)	0.45	0.30	0.40		0.41	0.39	0.40	
현금DPS(원)	130	130	120		0	0	120	
현금배당수익률	2.86	4.17	3.23					
현금배당성향(%)	-85.25	78.35	-19.45		0.00	0.00	-39.80	
발행주식수(보통주)	10,000,000	10,000,000	10,000,000		10,000,000	10,000,000	10,000,000	
