	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	398	333	609	870	154	204	180	
영업이익	-3	-88	-63	4	-28	-2	-26	
영업이익(발표기준)	-3	-88	-63		-28	-2	-26	
세전계속사업이익	3	-77	-85	9	34	42	-147	
당기순이익	3	-77	-87	9	34	41	-147	
당기순이익(지배)	5	-79	-88		34	41	-147	
당기순이익(비지배)	-2							
자산총계	539	1,210	2,158		1,882	1,903	2,158	
부채총계	366	363	1,157		912	922	1,157	
자본총계	173	847	1,001		970	980	1,001	
자본총계(지배)	175	847	975		960	970	975	
자본총계(비지배)	-2							
자본금	25	31	32		32	32	32	
영업활동현금흐름	11	-73	-59		-31	1	-20	
투자활동현금흐름	-123	-732	-556		-363	-51	26	
재무활동현금흐름	194	731	675		390	58	28	
CAPEX	101	116	622		50	109	93	
FCF	-90	-189	-682		-81	-108	-113	
이자발생부채	218	210	844		644	695	844	
영업이익률	-0.81	-26.32	-10.33	0.46	-18.25	-1.08	-14.45	
순이익률	0.84	-23.07	-14.21	1.03	21.99	20.32	-81.52	
ROE(%)	3.13	-15.44	-9.60		-3.38	5.43	-9.60	
ROA(%)	0.79	-8.79	-5.14		-1.33	3.33	-5.14	
부채비율	211.99	42.87	115.63		93.98	94.07	115.63	
자본유보율	606.82	2,658.86	2,575.59		2,886.76	3,014.40	2,575.59	
EPS(원)	110	-1,426	-1,377		526	639	-2,295	
PER(배)		N/A	N/A		N/A	26.54	N/A	
BPS(원)	3,560	13,831	15,445		14,975	15,441	15,445	
PBR(배)	0.00	2.39	2.34		2.15	1.36	2.34	
현금DPS(원)	0	0						
현금배당수익률		0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	4,908,134	6,123,518	6,413,839		6,413,839	6,413,839	6,413,839	
