	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	19,723	24,170	30,701	38,071	7,832	8,476	8,684	9,119
영업이익	1,654	729	2,068	4,158	591	796	882	946
영업이익(발표기준)	1,654	729	2,068		591	796	882	
세전계속사업이익	1,533	1,307	-2,343	4,848	888	-4,172	1,266	1,093
당기순이익	1,251	159	-3,419	3,177	515	-4,419	799	739
당기순이익(지배)	1,086	479	-3,010	3,158	557	-4,230	775	710
당기순이익(비지배)	165							
자산총계	63,494	79,595	87,373	93,465	87,853	87,373	94,958	
부채총계	18,865	23,324	29,971	33,112	29,014	29,971	34,480	
자본총계	44,629	56,272	57,401	60,353	58,839	57,401	60,478	
자본총계(지배)	40,291	51,369	52,254	54,985	53,557	52,254	54,536	
자본총계(비지배)	4,787							
자본금	340	417	432	432	420	432	435	
영업활동현금흐름	3,719	4,915	7,527	7,851	2,565	2,094	2,099	
투자활동현금흐름	-3,547	-12,607	-4,142	-3,459	-1,669	-4,175	-2,532	
재무활동현금흐름	4,676	8,905	3,222	775	662	3,538	1,043	
CAPEX	752	972	1,064	977	207	329	402	
FCF	2,968	3,943	6,463	5,959	2,358	1,766	1,697	
이자발생부채	7,952	6,545	7,539		6,922	7,539	6,804	
영업이익률	8.38	3.02	6.73	10.92	7.54	9.39	10.16	10.37
순이익률	6.34	0.66	-11.14	8.34	6.57	-52.14	9.20	8.11
ROE(%)	2.91	1.04	-5.81	5.89	2.31	-5.81	-4.73	
ROA(%)	2.11	0.22	-4.10	3.51	0.87	-4.10	-3.18	
부채비율	42.27	41.45	52.21	54.86	49.31	52.21	57.01	
자본유보율	11,781.26	12,219.62	12,027.79		12,633.14	12,027.79	12,587.68	
EPS(원)	1,602	613	-3,585	3,632	666	-4,959	894	816
PER(배)	85.50	168.01	N/A	68.01	93.45	N/A	N/A	
BPS(원)	59,336	64,897	63,732	65,010	67,252	63,732	65,538	
PBR(배)	2.31	1.59	2.41	3.80	2.01	2.41	2.37	
현금DPS(원)	148	127	127	129	0	127		
현금배당수익률	0.11	0.12	0.08	0.05				
현금배당성향(%)	9.25	20.99	-3.46	3.55	0.00	-2.46		
발행주식수(보통주)	67,908,527	83,387,773	86,222,636		83,869,946	86,222,636	86,957,175	
