	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,713	8,360	8,843	8,010	2,466	2,308	2,136	
영업이익	173	102	250	140	132	119	-7	
영업이익(발표기준)	173	102	250		132	119	-7	
세전계속사업이익	867	137	346	180	187	137	-20	
당기순이익	620	27	199	110	117	75	-1	
당기순이익(지배)	426	-82	46	50	52	20	-10	
당기순이익(비지배)	194							
자산총계	9,886	9,871	10,074	10,100	10,358	10,323	10,074	
부채총계	4,111	4,256	4,399	4,360	4,718	4,600	4,399	
자본총계	5,775	5,615	5,675	5,740	5,640	5,723	5,675	
자본총계(지배)	3,812	3,653	3,653	3,660	3,654	3,697	3,653	
자본총계(비지배)	1,963							
자본금	85	85	85	90	85	85	85	
영업활동현금흐름	307	74	574	310	291	184	245	
투자활동현금흐름	52	-176	-415	-320	-355	-28	18	
재무활동현금흐름	-327	-52	-237	-190	-77	-133	-199	
CAPEX	394	175	291	180	64	67	121	
FCF	-87	-101	283		227	117	124	
이자발생부채	1,791	1,950	1,940		2,215	2,110	1,940	
영업이익률	2.24	1.22	2.83	1.75	5.36	5.15	-0.34	
순이익률	8.04	0.32	2.25	1.37	4.76	3.25	-0.07	
ROE(%)	11.67	-2.19	1.25	1.37	-0.86	0.62	1.25	
ROA(%)	6.33	0.27	2.00	1.09	0.84	1.78	2.00	
부채비율	71.19	75.81	77.52	75.96	83.65	80.38	77.52	
자본유보율	4,619.80	4,470.41	4,455.16		4,453.59	4,476.84	4,455.16	
EPS(원)	3,162	-607	339	371	383	147	-71	
PER(배)	5.09	N/A	36.82	26.06	N/A	68.88	36.82	
BPS(원)	36,584	35,053	35,058	35,133	35,065	35,481	35,058	
PBR(배)	0.44	0.35	0.36	0.28	0.36	0.33	0.36	
현금DPS(원)	450	450	400	400	0	0	400	
현금배당수익률	2.80	3.67	3.20	4.14				
현금배당성향(%)	11.01	-57.31	91.14	106.33	0.00	0.00	-435.07	
발행주식수(보통주)	13,291,151	13,291,151	13,291,151		13,291,151	13,291,151	13,291,151	
