	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	64,159	69,392	50,211		10,856	13,263	12,593	
영업이익	821	1,000	1,739		649	417	822	
영업이익(발표기준)	821	1,000	1,739		649	417	822	
세전계속사업이익	1,511	701	1,674		233	493	1,325	
당기순이익	8,012	977	2,502		152	1,283	926	
당기순이익(지배)	7,179	708	1,804		71	680	601	
당기순이익(비지배)	833							
자산총계	50,516	48,056	50,001		50,509	50,001	51,492	
부채총계	29,080	24,870	26,769		26,671	26,769	27,742	
자본총계	21,436	23,186	23,232		23,838	23,232	23,751	
자본총계(지배)	10,936	14,495	16,827		15,339	16,827	17,196	
자본총계(비지배)	10,500							
자본금	704	1,117	1,117		1,117	1,117	1,117	
영업활동현금흐름	-1,306	-1,581	2,175		1,475	281	1,072	
투자활동현금흐름	72	-1,594	1,835		-1,022	504	-1,320	
재무활동현금흐름	513	2,993	-3,491		-334	-998	672	
CAPEX	1,941	2,558	1,118		263	399	121	
FCF	-3,247	-4,140	1,057		1,212	-118	951	
이자발생부채	21,350	14,801	18,156		18,818	18,156	19,259	
영업이익률	1.28	1.44	3.46		5.98	3.14	6.53	
순이익률	12.49	1.41	4.98		1.40	9.67	7.35	
ROE(%)	53.52	5.56	11.52		6.87	11.52	15.29	
ROA(%)	13.82	1.98	5.10		2.30	5.10	6.83	
부채비율	135.66	107.27	115.22		111.88	115.22	116.80	
자본유보율	2,934.94	2,118.77	2,400.51		2,265.36	2,400.51	2,441.11	
EPS(원)	28,731	3,936	8,844		348	3,335	2,948	
PER(배)	3.62	6.63	2.96		4.40	2.96	1.80	
BPS(원)	90,161	71,115	82,553		75,257	82,553	84,367	
PBR(배)	1.15	0.37	0.32		0.29	0.32	0.25	
현금DPS(원)	750	600	700		0	700		
현금배당수익률	0.72	2.30	2.68					
현금배당성향(%)	1.28	17.38	7.95		0.00	21.07		
발행주식수(보통주)	10,784,283	19,037,855	19,037,855		19,037,855	19,037,855	19,037,855	
