	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,228	2,869	2,701		667	677	650	
영업이익	67	8	-83		12	4	-113	
영업이익(발표기준)	67	8	-83		12	4	-113	
세전계속사업이익	22	-33	-216		3	-2	-219	
당기순이익	26	-26	-174		2	-3	-174	
당기순이익(지배)	26	-26	-174		2	-3	-174	
당기순이익(비지배)								
자산총계	2,153	2,222	2,336		2,243	2,352	2,336	
부채총계	1,592	1,682	1,837		1,688	1,797	1,837	
자본총계	561	540	499		555	555	499	
자본총계(지배)	561	540	499		555	555	499	
자본총계(비지배)								
자본금	274	297	309		306	309	309	
영업활동현금흐름	98	-39	-54		44	-15	-39	
투자활동현금흐름	114	-16	40		13	33	6	
재무활동현금흐름	-205	67	7		-45	7	0	
CAPEX	6	10	3		0	2	1	
FCF	92	-50	-57		44	-17	-40	
이자발생부채	979	1,076	1,124		1,024	1,112	1,124	
영업이익률	2.08	0.27	-3.06		1.81	0.65	-17.31	
순이익률	0.80	-0.92	-6.43		0.32	-0.52	-26.83	
ROE(%)	4.75	-4.78			-5.74			
ROA(%)	1.16	-1.20			-1.42			
부채비율	283.55	311.51	368.38		304.00	323.96	368.38	
자본유보율	119.91	95.95	34.12		94.95	93.21	34.12	
EPS(원)	473	-469	-2,868		36	-57	-2,828	
PER(배)	13.84	N/A	N/A		N/A			
BPS(원)	11,032	9,740	8,625		9,688	9,596	8,625	
PBR(배)	0.59	0.60	0.62		0.71	0.67	0.62	
현금DPS(원)	150	0			0	0		
현금배당수익률	2.29	0.00						
현금배당성향(%)	29.43	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	5,477,951	5,933,871	6,170,756		6,119,995	6,170,756	6,170,756	
