	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	10,733	19,269	20,233	21,862	5,300	5,564	5,398	4,853
영업이익	1,074	2,822	3,276	3,773	1,018	981	970	669
영업이익(발표기준)	1,074	2,822	3,276		1,018	981	970	
세전계속사업이익	1,051	2,752	3,081	3,860	1,022	755	1,047	676
당기순이익	767	1,430	2,205	2,793	697	611	750	510
당기순이익(지배)	756	1,399	2,156	2,756	677	604	731	473
당기순이익(비지배)	11							
자산총계	22,580	23,514	24,523	26,761	24,061	24,523	25,184	
부채총계	9,131	9,068	7,848	7,579	7,755	7,848	7,782	
자본총계	13,449	14,445	16,675	19,182	16,306	16,675	17,402	
자본총계(지배)	13,082	14,055	16,226	18,651	15,854	16,226	16,914	
자본총계(비지배)	367							
자본금	198	198	198	199	198	198	198	
영업활동현금흐름	1,932	4,006	3,478	4,003	1,108	1,016	997	
투자활동현금흐름	-170	-1,149	-1,875	-1,487	-711	-407	-430	
재무활동현금흐름	-1,553	-1,992	-1,844	-684	74	-434	51	
CAPEX	898	1,308	1,258	1,490	326	423	370	
FCF	1,035	2,698	2,220	2,756	781	594	627	
이자발생부채	5,997	4,350	3,112		3,457	3,112	3,165	
영업이익률	10.01	14.64	16.19	17.26	19.20	17.64	17.97	13.79
순이익률	7.14	7.42	10.90	12.78	13.15	10.98	13.89	10.52
ROE(%)		10.31	14.24	15.80	11.37	14.24	15.03	
ROA(%)		6.21	9.18	10.89	7.35	9.18	9.92	
부채비율	67.89	62.78	47.06	39.51	47.56	47.06	44.72	
자본유보율	3,411.40	3,992.84	4,940.01		4,634.91	4,940.01	5,185.87	
EPS(원)	3,261	3,538	5,453	6,971	1,713	1,527	1,848	1,195
PER(배)	32.05	33.92	19.35	19.01	23.00	19.35	19.15	
BPS(원)	33,098	35,560	41,050	47,184	40,106	41,050	42,788	
PBR(배)	3.16	3.37	2.57	2.81	2.45	2.57	2.69	
현금DPS(원)	600	600	600	580	0	600		
현금배당수익률	0.57	0.50	0.57	0.44				
현금배당성향(%)	31.38	16.96	11.00	8.32	0.00	39.28		
발행주식수(보통주)	39,533,501	39,533,961	39,536,132		39,536,132	39,536,132	39,536,132	
