	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,560	1,594	1,626		419	402	381	
영업이익	65	33	26		6	4	4	
영업이익(발표기준)	65	33	26		6	4	4	
세전계속사업이익	113	67	30		7	-5	5	
당기순이익	101	50	24		6	-5	4	
당기순이익(지배)	101	50	24		6	-5	4	
당기순이익(비지배)								
자산총계	1,577	1,517	1,953		2,009	1,953	2,006	
부채총계	559	417	839		890	839	895	
자본총계	1,018	1,100	1,113		1,119	1,113	1,111	
자본총계(지배)	1,018	1,100	1,113		1,119	1,113	1,111	
자본총계(비지배)								
자본금	103	103	103		103	103	103	
영업활동현금흐름	-27	101	44		41	34	13	
투자활동현금흐름	-413	24	-166		-74	19	-80	
재무활동현금흐름	306	-112	383		276	-34	25	
CAPEX	3	7	3			3	0	
FCF	-30	94	41		41	31	12	
이자발생부채	362	221	630		663	630	666	
영업이익률	4.15	2.06	1.60		1.46	1.12	1.07	
순이익률	6.49	3.12	1.46		1.31	-1.36	1.05	
ROE(%)	10.48	4.70	2.14		3.66	2.14	1.53	
ROA(%)	7.39	3.22	1.37		2.26	1.37	0.91	
부채비율	54.96	37.94	75.36		79.52	75.36	80.60	
자본유보율	906.51	973.49	986.23		992.40	986.23	985.60	
EPS(원)	494	243	116		27	-27	20	
PER(배)	5.74	11.90	22.13		13.97	22.13	19.28	
BPS(원)	5,600	5,614	5,682		5,712	5,682	5,668	
PBR(배)	0.51	0.51	0.45		0.48	0.45	0.28	
현금DPS(원)	50	50	50		0	50		
현금배당수익률	1.76	1.73	1.95					
현금배당성향(%)	8.97	19.68	41.30		0.00	-179.41		
발행주식수(보통주)	20,503,505	20,503,505	20,503,505		20,503,505	20,503,505	20,503,505	
