	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	214	213	183		44	49	43	
영업이익	35	20	5		2	-1	-1	
영업이익(발표기준)	35	20	5		2	-1	-1	
세전계속사업이익	40	34	38		7	-2	2	
당기순이익	36	29	31		5	0	1	
당기순이익(지배)	36	29	31		5	0	1	
당기순이익(비지배)								
자산총계	753	768	787		789	787	788	
부채총계	30	32	35		36	35	48	
자본총계	722	736	753		752	753	740	
자본총계(지배)	722	736	753		752	753	740	
자본총계(비지배)								
자본금	34	36	36		36	36	36	
영업활동현금흐름	53	51	17		5	18	5	
투자활동현금흐름	-99	13	-1		12	-10	-23	
재무활동현금흐름	-10	-13	-15		-1	0	0	
CAPEX	17	7	4		1		1	
FCF	36	44	12		4	18	4	
이자발생부채	0	0	6		6	6	6	
영업이익률	16.52	9.42	2.76		4.59	-2.87	-2.99	
순이익률	17.00	13.63	17.18		10.58	0.06	3.44	
ROE(%)	5.13	3.98	4.23		6.14	4.23	4.04	
ROA(%)	4.93	3.82	4.05		5.85	4.05	3.80	
부채비율	4.22	4.29	4.60		4.84	4.60	6.49	
자본유보율	2,041.40	1,944.68	1,991.42		1,989.88	1,991.42	1,955.59	
EPS(원)	506	403	437		64	0	20	
PER(배)	12.77	14.19	12.67		9.03	12.67	10.19	
BPS(원)	10,030	10,224	10,458		10,450	10,458	10,279	
PBR(배)	0.64	0.56	0.53		0.54	0.53	0.41	
현금DPS(원)	189	200	200		0	200		
현금배당수익률	2.92	3.50	3.61					
현금배당성향(%)	37.35	49.60	45.74		0.00	51,165.34		
발행주식수(보통주)	7,200,000	7,200,000	7,200,000		7,200,000	7,200,000	7,200,000	
