	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,444	3,547	3,556		1,000	830	785	
영업이익	189	280	299		78	60	76	
영업이익(발표기준)	189	280	299		78	60	76	
세전계속사업이익	137	275	296		79	73	48	
당기순이익	100	217	220		55	61	32	
당기순이익(지배)	100	217	220		55	61	32	
당기순이익(비지배)								
자산총계	1,924	2,499	2,755		2,783	2,765	2,755	
부채총계	894	1,293	1,359		1,474	1,388	1,359	
자본총계	1,030	1,206	1,397		1,309	1,377	1,397	
자본총계(지배)	1,030	1,206	1,397		1,309	1,377	1,397	
자본총계(비지배)								
자본금	112	112	112		112	112	112	
영업활동현금흐름	16	-68	293		25	90	148	
투자활동현금흐름	-78	-271	-156		-22	-61	-25	
재무활동현금흐름	34	387	13		89	24	-95	
CAPEX	76	239	108		25	12	26	
FCF	-60	-308	186		0	78	122	
이자발생부채	292	568	730		747	801	730	
영업이익률	7.75	7.89	8.42		7.81	7.25	9.70	
순이익률	4.10	6.12	6.19		5.46	7.40	4.08	
ROE(%)	9.90	19.40	16.91		19.91	21.23	16.91	
ROA(%)	5.54	9.81	8.38		9.48	10.26	8.38	
부채비율	86.84	107.24	97.27		112.64	100.77	97.27	
자본유보율	966.75	1,121.35	1,282.08		1,198.50	1,253.11	1,282.08	
EPS(원)	446	965	979		243	273	142	
PER(배)	23.68	7.77	7.09		7.86	6.06	7.09	
BPS(원)	5,159	6,041	6,996		6,556	6,899	6,996	
PBR(배)	2.05	1.24	0.99		1.28	1.04	0.99	
현금DPS(원)	180	200	200		0	0	200	
현금배당수익률	1.71	2.67	2.88					
현금배당성향(%)	35.87	18.41	18.14		0.00	0.00	124.71	
발행주식수(보통주)	22,482,268	22,482,268	22,482,268		22,482,268	22,482,268	22,482,268	
