	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,745	1,584	1,925		505	478	487	
영업이익	59	58	58		17	21	26	
영업이익(발표기준)	59	58	58		17	21	26	
세전계속사업이익	79	48	65		19	14	32	
당기순이익	51	37	47		13	11	26	
당기순이익(지배)	51	39	45		13	11	26	
당기순이익(비지배)	0							
자산총계	1,831	2,136	2,065		2,215	2,182	2,065	
부채총계	944	1,212	1,107		1,285	1,241	1,107	
자본총계	888	924	958		930	941	958	
자본총계(지배)	888	926	958		930	941	958	
자본총계(비지배)	0							
자본금	249	249	249		249	249	249	
영업활동현금흐름	10	-57	104		-64	21	170	
투자활동현금흐름	-107	-185	143		-28	71	112	
재무활동현금흐름	115	262	-219		111	-88	-235	
CAPEX	42	151	9		2	4	3	
FCF	-32	-209	95		-66	18	167	
이자발생부채	666	935	738		1,056	973	738	
영업이익률	3.41	3.67	3.02		3.41	4.40	5.43	
순이익률	2.90	2.34	2.46		2.65	2.21	5.26	
ROE(%)	5.93	4.34	4.75		1.78	3.31	4.75	
ROA(%)	2.89	1.87	2.25		0.82	1.46	2.25	
부채비율	106.32	131.22	115.49		138.12	131.95	115.49	
자본유보율	259.04	274.72	288.85		274.90	279.08	288.85	
EPS(원)	205	158	180		54	43	103	
PER(배)	13.13	13.74	18.71		50.16	37.35	18.71	
BPS(원)	3,598	3,754	3,883		3,769	3,812	3,883	
PBR(배)	0.75	0.58	0.87		0.88	1.21	0.87	
현금DPS(원)	35	30	30		0	0	30	
현금배당수익률	1.30	1.38	0.89					
현금배당성향(%)	16.90	18.79	16.53		0.00	0.00	28.79	
발행주식수(보통주)	24,939,425	24,939,425	24,939,425		24,939,425	24,939,425	24,939,425	
