	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,213	1,142	1,104		228	444	257	
영업이익	34	-53	72		30	49	-1	
영업이익(발표기준)	34	-53	72		30	49	-1	
세전계속사업이익	13	-50	83		35	63	-11	
당기순이익	0	-60	76		33	58	-7	
당기순이익(지배)	0	-60	76		33	58	-7	
당기순이익(비지배)								
자산총계	1,461	1,353	1,286		1,323	1,397	1,286	
부채총계	514	488	346		444	457	346	
자본총계	947	865	940		880	940	940	
자본총계(지배)	947	865	940		880	940	940	
자본총계(비지배)								
자본금	80	80	80		80	80	80	
영업활동현금흐름	37	-55	193		6	48	41	
투자활동현금흐름	-156	-12	-38		93	-34	-44	
재무활동현금흐름	277	-26	-90		-22	-31	-20	
CAPEX	165	37	27		10	4	11	
FCF	-128	-92	167		-4	44	30	
이자발생부채	332	331	266		313	291	266	
영업이익률	1.52	-4.65	6.51		13.35	11.13	-0.29	
순이익률	-0.01	-5.29	6.87		14.31	13.12	-2.65	
ROE(%)	-0.03	-6.67	8.40		2.31	6.07	8.40	
ROA(%)	-0.02	-4.29	5.75		1.54	3.81	5.75	
부채비율	54.29	56.45	36.81		50.47	48.62	36.81	
자본유보율	1,117.81	1,026.22	1,101.56		1,037.49	1,110.01	1,101.56	
EPS(원)	-2	-376	472		203	363	-42	
PER(배)	N/A	N/A	6.49		19.61	7.46	6.49	
BPS(원)	6,195	5,660	6,151		5,756	6,150	6,151	
PBR(배)	0.89	0.42	0.50		0.43	0.42	0.50	
현금DPS(원)	120	100	130		0	0	130	
현금배당수익률	2.17	4.19	4.25					
현금배당성향(%)	-5,799.08	-25.29	26.20		0.00	0.00	-292.08	
발행주식수(보통주)	16,071,290	16,071,290	16,071,290		16,071,290	16,071,290	16,071,290	
