	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	26,928	30,025	33,734	33,995	9,410	7,840	9,081	7,738
영업이익	359	1,550	2,368	2,577	1,049	252	658	511
영업이익(발표기준)	359	1,550	2,368		1,049	252	658	
세전계속사업이익	-47	5,672	2,007	2,315	1,020	183	469	
당기순이익	3,408	34,260	1,500	1,803	859	-52	442	252
당기순이익(지배)	3,256	33,578	1,037	1,418	687	-174	339	248
당기순이익(비지배)	153							
자산총계	145,350	64,079	65,271	80,652	66,539	64,900	65,271	
부채총계	106,717	37,058	38,168	36,790	39,442	37,888	38,168	
자본총계	38,633	27,021	27,102	29,033	27,096	27,012	27,102	
자본총계(지배)	36,535	24,426	24,404	24,935	24,459	24,379	24,404	
자본총계(비지배)	2,098							
자본금	1,756	1,054	1,054	1,051	1,054	1,054	1,054	
영업활동현금흐름	6,846	2,640	1,408	4,978	384	-37	826	
투자활동현금흐름	-9,702	-6,335	-1,278	-926	-8	-72	-716	
재무활동현금흐름	3,686	2,251	-1,705	10,329	-588	-1,300	320	
CAPEX	7,043	3,581	6	5,918	152	111	-410	
FCF	-196	-941	1,403	-424	232	-148	1,236	
이자발생부채	72,621	25,144	26,143		26,733	24,907	26,143	
영업이익률	1.33	5.16	7.02	7.58	11.14	3.22	7.25	6.60
순이익률	12.66	114.10	4.45	5.30	9.13	-0.66	4.87	3.26
ROE(%)	8.95	110.16	4.25	5.75	18.64	17.07	4.25	
ROA(%)	2.38	32.72	2.32	2.47	6.83	6.45	2.32	
부채비율	276.23	137.14	140.83	126.72	145.56	140.26	140.83	
자본유보율	2,044.54	6,933.49	6,917.55		6,918.64	6,901.73	6,917.55	
EPS(원)	9,271	145,796	4,921	6,731	3,259	-825	1,607	1,175
PER(배)	17.80	0.34	16.08	9.94	3.22	4.58	16.08	
BPS(원)	109,819	120,145	120,034	124,458	120,303	119,914	120,034	
PBR(배)	1.50	0.42	0.66	0.54	0.60	0.70	0.66	
현금DPS(원)	5,000	5,000	5,000	5,000	0	0	5,000	
현금배당수익률	3.03	10.00	6.32	7.47				
현금배당성향(%)	51.09	3.03	98.04	74.28	0.00	0.00	300.18	
발행주식수(보통주)	35,117,455	21,071,025	21,071,025		21,071,025	21,071,025	21,071,025	
