	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	264	237	227		56	40	62	
영업이익	-20	-32	-11		1	-4	-11	
영업이익(발표기준)	-20	-32	-11		1	-4	-11	
세전계속사업이익	-236	-126	-51		-26	-29	-7	
당기순이익	-219	-145	-52		-19	-29	-6	
당기순이익(지배)	-219	-145	-52		-19	-29	-6	
당기순이익(비지배)								
자산총계	659	540	473		477	479	473	
부채총계	488	391	310		286	306	310	
자본총계	171	149	163		191	173	163	
자본총계(지배)	171	149	163		191	173	163	
자본총계(비지배)								
자본금	47	61	66		61	66	66	
영업활동현금흐름	-80	-81	-42		-13	-14	2	
투자활동현금흐름	-251	71	-12		19	-154	104	
재무활동현금흐름	308	4	55		32	158	-125	
CAPEX	3	10	39		0	0	37	
FCF	-83	-91	-81		-13	-14	-35	
이자발생부채	402	252	269		246	258	269	
영업이익률	-7.67	-13.42	-4.78		1.02	-10.87	-17.66	
순이익률	-82.99	-60.90	-22.71		-34.41	-70.85	-10.42	
ROE(%)		-90.47	-33.09		-48.34	-46.97	-33.09	
ROA(%)		-24.12	-10.18		-11.57	-12.33	-10.18	
부채비율	285.76	262.69	190.70		150.08	176.94	190.70	
자본유보율	257.21	163.00	74.83		105.74	90.33	74.83	
EPS(원)	-2,643	-1,435	-409		-159	-223	-49	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,812	1,221	1,235		1,565	1,313	1,235	
PBR(배)	2.48	4.77	1.42		3.72	2.05	1.42	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	9,424,760	12,194,290	13,171,214		12,194,290	13,171,214	13,171,214	
