	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	367	222	313		56	113	90	
영업이익	-14	-54	-10		-5	2	2	
영업이익(발표기준)	-14	-54	-10		-5	2	2	
세전계속사업이익	-88	-95	38		-51	42	53	
당기순이익	-87	-83	8		-56	39	30	
당기순이익(지배)	-78	-72	23		-53	42	36	
당기순이익(비지배)	-9							
자산총계	1,164	864	1,903		1,152	1,413	1,903	
부채총계	471	183	1,008		366	506	1,008	
자본총계	694	682	896		787	907	896	
자본총계(지배)	827	825	1,054		935	1,058	1,054	
자본총계(비지배)	-133							
자본금	253	267	387		362	387	387	
영업활동현금흐름	99	14	-65		1	-9	-58	
투자활동현금흐름	-296	-85	-364		25	-394	-2	
재무활동현금흐름	-92	-3	452		244	190	0	
CAPEX	12	5	6		1	96	-93	
FCF	87	9	-71		0	-105	35	
이자발생부채	70	1	607		93	210	607	
영업이익률	-3.89	-24.13	-3.26		-9.47	1.68	2.48	
순이익률	-23.63	-37.56	2.46		-100.05	34.35	32.63	
ROE(%)	-9.35	-8.76	2.49		-10.56	-5.08	2.49	
ROA(%)	-7.02	-8.22	0.55		-9.80	-5.07	0.55	
부채비율	67.84	26.77	112.51		46.47	55.83	112.51	
자본유보율	240.58	220.51	178.39		164.49	169.01	178.39	
EPS(원)	-313	-278	70		-178	109	94	
PER(배)	N/A	N/A	21.91		N/A	N/A	4.38	
BPS(원)	3,318	3,134	2,726		2,581	2,737	2,726	
PBR(배)	1.94	0.50	0.56		1.04	0.77	0.56	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	25,314,301	26,734,887	38,660,656		36,230,353	38,660,656	38,660,656	
