	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,395,754	2,437,714	2,304,009	2,311,842	620,035	598,848	553,252	510,895
영업이익	536,450	588,867	277,685	328,083	77,779	71,603	64,473	63,760
영업이익(발표기준)	536,450	588,867	277,685		77,779	71,603	64,473	
세전계속사업이익	561,960	611,600	304,322	353,103	86,207	77,191	67,569	69,106
당기순이익	421,867	443,449	217,389	255,455	62,877	52,270	48,849	53,496
당기순이익(지배)	413,446	438,909	215,051	252,922	61,050	52,280	48,896	48,564
당기순이익(비지배)	8,422							
자산총계	3,017,521	3,393,572	3,525,645	3,707,989	3,533,860	3,525,645	3,574,575	
부채총계	872,607	916,041	896,841	920,514	899,437	896,841	910,698	
자본총계	2,144,914	2,477,532	2,628,804	2,787,475	2,634,422	2,628,804	2,663,877	
자본총계(지배)	2,072,134	2,400,690	2,549,155	2,709,238	2,554,034	2,549,155	2,584,818	
자본총계(비지배)	72,780							
자본금	8,975	8,975	8,975	8,979	8,975	8,975	8,975	
영업활동현금흐름	621,620	670,319	453,829	528,395	138,266	197,171	118,299	
투자활동현금흐름	-493,852	-522,405	-399,482	-361,334	-129,336	-184,860	-85,292	
재무활동현금흐름	-125,609	-150,902	-94,845	-98,602	-22,033	-4,051	-29,736	
CAPEX	427,922	295,564	253,678	299,093	67,979	78,848	85,643	
FCF	193,698	374,755	200,152	213,351	70,287	118,323	32,656	
이자발생부채	188,140	146,671	184,120		161,333	184,120	156,652	
영업이익률	22.39	24.16	12.05	14.19	12.54	11.96	11.65	12.48
순이익률	17.61	18.19	9.44	11.05	10.14	8.73	8.83	10.47
ROE(%)	21.01	19.63	8.69	9.62	10.05	8.69	8.45	
ROA(%)	14.96	13.83	6.28	7.06	7.23	6.28	6.14	
부채비율	40.68	36.97	34.12	33.02	34.14	34.12	34.19	
자본유보율	24,536.12	27,531.92	28,856.02		28,541.64	28,856.02	29,134.12	
EPS(원)	5,421	6,024	3,166	3,723	899	770	720	715
PER(배)	9.40	6.42	17.63	13.09	13.73	17.63	15.24	
BPS(원)	30,427	35,342	37,528	39,885	37,600	37,528	38,053	
PBR(배)	1.67	1.09	1.49	1.22	1.30	1.49	1.25	
현금DPS(원)	850	1,416	1,416	1,530	354	354	354	
현금배당수익률	1.67	3.66	2.54	3.14				
현금배당성향(%)	14.09	21.92	44.73	36.12	39.39	46.01	49.18	
발행주식수(보통주)	6,454,924,700	5,969,782,550	5,969,782,550		5,969,782,550	5,969,782,550	5,969,782,550	
