	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,329	2,472	2,364		599	564	621	
영업이익	121	74	41		5	6	12	
영업이익(발표기준)	121	74	41		5	6	12	
세전계속사업이익	99	56	25		2	2	7	
당기순이익	67	39	20		1	2	5	
당기순이익(지배)	70	42	22		2	2	4	
당기순이익(비지배)	-3							
자산총계	3,047	3,017	3,092		3,093	3,073	3,092	
부채총계	1,454	1,416	1,498		1,507	1,484	1,498	
자본총계	1,592	1,601	1,594		1,586	1,589	1,594	
자본총계(지배)	1,596	1,608	1,602		1,595	1,597	1,602	
자본총계(비지배)	-4							
자본금	167	167	167		167	167	167	
영업활동현금흐름	121	130	18		-32	-12	3	
투자활동현금흐름	-61	-79	-72		-22	-36	-12	
재무활동현금흐름	-45	-50	-19		-34	28	3	
CAPEX	46	67	56		13	-9	36	
FCF	76	63	-38		-45	-3	-33	
이자발생부채	678	655	733		696	729	733	
영업이익률	5.20	2.98	1.75		0.86	1.03	1.97	
순이익률	2.89	1.59	0.86		0.20	0.34	0.76	
ROE(%)	4.48	2.62	1.37		2.47	2.41	1.37	
ROA(%)	2.23	1.29	0.66		1.18	1.17	0.66	
부채비율	91.34	88.44	93.95		95.05	93.44	93.95	
자본유보율	857.40	865.10	865.55		860.80	862.45	865.55	
EPS(원)	422	252	132		13	13	27	
PER(배)	15.11	18.15	31.62		19.57	17.25	31.62	
BPS(원)	9,576	9,677	9,705		9,662	9,678	9,705	
PBR(배)	0.67	0.47	0.43		0.48	0.41	0.43	
현금DPS(원)	150	150	130		0	0	130	
현금배당수익률	2.35	3.29	3.11					
현금배당성향(%)	35.52	59.45	97.46		0.00	0.00	477.70	
발행주식수(보통주)	16,672,240	16,672,240	16,672,240		16,672,240	16,672,240	16,672,240	
