	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	353	386	317		75	93	91	
영업이익	71	35	36		6	19	13	
영업이익(발표기준)	71	35	36		6	19	13	
세전계속사업이익	50	39	-52		47	17	-117	
당기순이익	35	31	-49		36	14	-99	
당기순이익(지배)	35	31	-49		36	14	-99	
당기순이익(비지배)								
자산총계	435	460	991		731	920	991	
부채총계	73	62	587		313	418	587	
자본총계	361	398	403		418	502	403	
자본총계(지배)	361	398	403		418	502	403	
자본총계(비지배)								
자본금	25	27	29		27	29	29	
영업활동현금흐름	82	25	26		23	11	11	
투자활동현금흐름	-101	14	-534		-294	-137	-140	
재무활동현금흐름	5	-14	529		261	174	96	
CAPEX	3	10	3		2	1	0	
FCF	78	16	23		21	11	11	
이자발생부채	16	0	362		155	259	362	
영업이익률	19.98	8.95	11.42		7.93	20.69	14.62	
순이익률	9.83	7.97	-15.37		47.91	14.81	-108.72	
ROE(%)	12.33		-12.17		11.68	11.32	-12.17	
ROA(%)	9.88		-6.72		7.71	7.27	-6.72	
부채비율	20.30	15.64	145.59		74.82	83.21	145.59	
자본유보율	1,390.42	1,435.57	1,328.02		1,510.40	1,667.97	1,328.02	
EPS(원)	138	117	-176		133	50	-336	
PER(배)	13.44	25.05	N/A		20.93	19.82	N/A	
BPS(원)	1,463	1,507	1,404		1,584	1,748	1,404	
PBR(배)	1.26	1.95	2.65		2.28	2.12	2.65	
현금DPS(원)	80	60	0		0	0	0	
현금배당수익률	4.32	2.04	0.00					
현금배당성향(%)	41.15	51.45	0.00		0.00	0.00	0.00	
발행주식수(보통주)	25,322,574	27,022,574	29,352,025		27,022,574	29,352,025	29,352,025	
