	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	115	115	149		38	31	44	
영업이익	12	-12	-29		-9	-13	-8	
영업이익(발표기준)	12	-12	-29		-9	-13	-8	
세전계속사업이익	12	-24	-52		-9	-28	-16	
당기순이익	13	-24	-55		-9	-28	-19	
당기순이익(지배)	14	-23	-58		-9	-28	-21	
당기순이익(비지배)	-1							
자산총계	702	703	902		787	813	902	
부채총계	36	88	341		178	191	341	
자본총계	666	616	561		609	622	561	
자본총계(지배)	642	602	521		595	597	521	
자본총계(비지배)	23							
자본금	54	109	111		109	109	111	
영업활동현금흐름	14	16	-2		0	-2	-8	
투자활동현금흐름	12	-26	-140		-66	29	-83	
재무활동현금흐름	-19	6	245		79	-12	179	
CAPEX	21	75	88		34	4	22	
FCF	-7	-60	-90		-33	-6	-30	
이자발생부채	26	56	281		135	134	281	
영업이익률	10.36	-10.54	-19.26		-22.68	-42.34	-17.11	
순이익률	11.67	-21.20	-36.96		-23.90	-90.76	-43.43	
ROE(%)	2.23	-3.72	-10.25		-5.58	-9.85	-10.25	
ROA(%)	2.01	-3.48	-6.88		-4.61	-7.78	-6.88	
부채비율	5.39	14.25	60.85		29.16	30.68	60.85	
자본유보율	1,077.30	462.81	409.89		440.52	442.58	409.89	
EPS(원)	65	-106	-264		-44	-129	-93	
PER(배)	158.95	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,956	2,768	2,363		2,733	2,743	2,363	
PBR(배)	3.50	2.54	2.41		2.70	2.01	2.41	
현금DPS(원)	0	0			0			
현금배당수익률	0.00	0.00						
현금배당성향(%)		0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	18,034,649	21,535,863	21,838,263		21,535,863	21,535,863	21,838,263	
