	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,858	6,908	6,946	7,510	1,742	1,823	1,674	1,710
영업이익	754	667	694	650	171	126	186	235
영업이익(발표기준)	754	667	694		171	126	186	
세전계속사업이익	749	680	768	730	239	131	180	240
당기순이익	573	520	560	540	180	102	135	180
당기순이익(지배)	574	516	546	530	169	100	135	
당기순이익(비지배)	-1							
자산총계	7,929	8,160	8,483	8,820	8,197	8,259	8,483	
부채총계	2,106	1,498	1,428	1,430	1,397	1,360	1,428	
자본총계	5,823	6,662	7,054	7,390	6,800	6,900	7,054	
자본총계(지배)	5,778	6,613	6,991	7,350	6,738	6,837	6,991	
자본총계(비지배)	45							
자본금	1,196	1,196	1,196	1,200	1,196	1,196	1,196	
영업활동현금흐름	993	1,835	1,525	1,290	245	286	474	
투자활동현금흐름	-818	-1,398	-1,016	-1,180	-404	-141	-355	
재무활동현금흐름	-197	-776	-188	-210	-169	-5	-3	
CAPEX	579	687	435	930	96	111	115	
FCF	414	1,148	1,090	360	148	176	359	
이자발생부채	641	33	87		75	69	87	
영업이익률	10.99	9.66	9.98	8.65	9.80	6.92	11.09	13.74
순이익률	8.36	7.53	8.06	7.19	10.35	5.59	8.07	10.53
ROE(%)	10.25	8.33	8.02	7.39	7.70	7.88	8.02	
ROA(%)	7.30	6.46	6.73	6.24	6.46	6.58	6.73	
부채비율	36.16	22.49	20.25	19.35	20.55	19.70	20.25	
자본유보율	389.10	458.83	490.52		469.32	477.57	490.52	
EPS(원)	1,200	1,079	1,141	1,108	354	210	283	
PER(배)	11.21	10.65	7.64	8.08	9.95	8.24	7.64	
BPS(원)	12,148	13,903	14,699	15,453	14,167	14,374	14,699	
PBR(배)	1.11	0.83	0.59	0.58	0.74	0.63	0.59	
현금DPS(원)	350	350	350	368	0	0	350	
현금배당수익률	2.60	3.04	4.01	4.11				
현금배당성향(%)	29.01	32.25	30.51	33.23	0.00	0.00	123.03	
발행주식수(보통주)	47,821,966	47,821,966	47,821,966		47,821,966	47,821,966	47,821,966	
