	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	307	266	206		56	58	48	
영업이익	78	50	20		6	9	4	
영업이익(발표기준)	78	50	20		6	9	4	
세전계속사업이익	73	51	24		7	10	5	
당기순이익	62	45	25		6	12	4	
당기순이익(지배)	62	45	25		6	12	4	
당기순이익(비지배)								
자산총계	461	467	482		465	482	483	
부채총계	68	33	48		41	48	52	
자본총계	394	434	434		424	434	430	
자본총계(지배)	394	434	434		424	434	430	
자본총계(비지배)								
자본금	33	35	35		35	35	35	
영업활동현금흐름	28	71	34		5	13	8	
투자활동현금흐름	-29	-66	-25		-5	-13	9	
재무활동현금흐름	-17	-26	-24			-1	-1	
CAPEX	28	23	5		-1	1	1	
FCF	-1	48	30		5	12	7	
이자발생부채	30	5	8		5	8	8	
영업이익률	25.33	18.76	9.61		11.48	14.99	8.30	
순이익률	20.05	16.93	12.01		10.93	20.70	9.23	
ROE(%)	18.49	10.87	5.71		4.39	5.71	6.33	
ROA(%)	14.11	9.69	5.22		4.02	5.22	5.73	
부채비율	17.18	7.67	11.11		9.75	11.11	12.18	
자본유보율	1,135.15	1,218.93	1,245.41		1,217.23	1,245.41	1,239.30	
EPS(원)	1,079	655	356		89	173	64	
PER(배)	12.47	11.74	21.47		23.90	21.47	13.12	
BPS(원)	6,117	6,523	6,617		6,467	6,617	6,599	
PBR(배)	2.20	1.18	1.16		1.01	1.16	0.78	
현금DPS(원)	250	200	100		0	100		
현금배당수익률	1.86	2.60	1.31					
현금배당성향(%)	26.14	29.59	26.47		0.00	54.47		
발행주식수(보통주)	6,609,546	6,945,915	6,945,915		6,945,915	6,945,915	6,945,915	
