	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	5	4	3		0	1	1	
영업이익	-20	-26	-103		-28	-43	-31	
영업이익(발표기준)	-20	-26	-103		-28	-43	-31	
세전계속사업이익	-21	-25	-103		7	-50	-48	
당기순이익	-21	-25	-103		7	-50	-48	
당기순이익(지배)	-21	-25	-102		7	-49	-48	
당기순이익(비지배)								
자산총계	104	140	1,137		1,188	1,137	1,256	
부채총계	21	29	49		41	49	197	
자본총계	83	111	1,088		1,147	1,088	1,059	
자본총계(지배)	83	111	1,089		1,136	1,089	1,047	
자본총계(비지배)								
자본금	39	80	100		100	100	100	
영업활동현금흐름	-18	-21	-88		-8	-80	-6	
투자활동현금흐름	-26	-2	-595		-654	59	73	
재무활동현금흐름	70	58	1,038		1,034	4	132	
CAPEX	3	27	22		12	11	10	
FCF	-22	-48	-110		-19	-91	-17	
이자발생부채	5	9	12		8	12	158	
영업이익률	-442.36	-665.15	-3,660.22		-13,152.52	-3,159.44	-5,120.27	
순이익률	-465.87	-642.07	-3,645.77		3,254.25	-3,606.13	-7,917.49	
ROE(%)	-35.83	-25.64						
ROA(%)	-26.60	-20.41						
부채비율	25.19	25.88	4.51		3.59	4.51	18.57	
자본유보율	113.84	39.01	982.39		1,028.85	982.39	934.85	
EPS(원)	-148	-158	-533		36	-246	-238	
PER(배)	N/A	N/A	N/A					
BPS(원)	535	695	5,450		5,684	5,450	5,238	
PBR(배)	13.09	39.64	4.30		2.59	4.30	4.03	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	15,518,118	15,949,178	19,986,215		19,986,215	19,986,215	19,986,215	
