	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	18,039	15,030	14,712		3,629	3,575	3,051	
영업이익	441	-148	17		126	-136	3	
영업이익(발표기준)	441	-148	17		126	-136	3	
세전계속사업이익	3,346	98	-329		4	-165	4	
당기순이익	3,344	91	-332		3	-165	4	
당기순이익(지배)	3,344	91	-328		4	-164	5	
당기순이익(비지배)								
자산총계	6,275	5,541	5,601		5,867	5,601	5,597	
부채총계	5,850	4,900	5,038		5,134	5,038	5,027	
자본총계	426	640	563		734	563	570	
자본총계(지배)	426	638	565		734	565	573	
자본총계(비지배)								
자본금	478	493	493		493	493	493	
영업활동현금흐름	1,003	-481	5		-16	-232	86	
투자활동현금흐름	473	248	-267		-245	288	92	
재무활동현금흐름	-962	-288	216		282	-21	-130	
CAPEX	4	6	23		26	-15	4	
FCF	998	-487	-18		-43	-217	82	
이자발생부채	3,485	3,315	3,321		3,371	3,321	3,342	
영업이익률	2.44	-0.98	0.12		3.47	-3.82	0.09	
순이익률	18.54	0.61	-2.26		0.07	-4.62	0.12	
ROE(%)	-232.18	17.12	-54.53		-17.02	-54.53	-30.81	
ROA(%)	50.09	1.54	-5.96		-2.07	-5.96	-3.21	
부채비율	1,374.49	765.34	895.02		699.60	895.02	881.42	
자본유보율	641.96	644.53	577.96		611.88	577.96	578.10	
EPS(원)	20,929	471	-1,663		19	-830	23	
PER(배)	1.14	24.95	N/A		N/A	N/A	N/A	
BPS(원)	2,226	3,238	2,866		3,725	2,866	2,906	
PBR(배)	10.72	3.63	2.79		2.20	2.79	1.55	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	17,862,430	19,726,902	19,726,902		19,726,902	19,726,902	19,726,902	
