	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	24	57	29		9	8	14	
영업이익	-39	-30	-80		-17	-27	-12	
영업이익(발표기준)	-39	-30	-80		-17	-27	-12	
세전계속사업이익	-49	-15	-89		-17	-34	-12	
당기순이익	-70	-46	-89		-17	-34	-12	
당기순이익(지배)	-70	-46	-89		-17	-34	-12	
당기순이익(비지배)								
자산총계	356	456	391		417	391	388	
부채총계	43	187	207		196	207	216	
자본총계	313	269	184		221	184	172	
자본총계(지배)	313	269	184		221	184	172	
자본총계(비지배)								
자본금	48	48	48		48	48	48	
영업활동현금흐름	-7	-56	-37		-8	-16	-17	
투자활동현금흐름	-70	-144	11		38	-41	6	
재무활동현금흐름	29	182	0		-1	0	0	
CAPEX	21	11	8		2	1	4	
FCF	-28	-67	-45		-9	-17	-21	
이자발생부채	0	162	174		171	174	176	
영업이익률	-164.00	-53.59	-276.89		-181.02	-330.54	-86.69	
순이익률	-295.66	-81.52	-310.19		-186.44	-421.41	-89.89	
ROE(%)	-21.06	-15.90	-39.40		-33.38	-39.40	-39.97	
ROA(%)	-19.22	-11.40	-21.11		-19.10	-21.11	-20.40	
부채비율	13.68	69.30	112.10		88.61	112.10	125.23	
자본유보율	549.84	456.85	278.03		355.04	278.03	252.65	
EPS(원)	-744	-481	-927		-181	-355	-127	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,256	2,794	1,911		2,294	1,911	1,787	
PBR(배)	4.55	3.76	4.07		3.20	4.07	4.08	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	9,615,781	9,641,781	9,641,781		9,641,781	9,641,781	9,641,781	
