	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,842	1,586	1,898	2,138	488	479	563	439
영업이익	45	40	87	111	29	25	33	24
영업이익(발표기준)	45	40	87		29	25	33	
세전계속사업이익	-216	131	142	154	55	46	-3	47
당기순이익	-162	100	108	120	37	35	-4	36
당기순이익(지배)	-162	101	108	120	37	35	-4	22
당기순이익(비지배)								
자산총계	4,540	4,610	4,831	4,888	4,785	4,815	4,831	
부채총계	348	330	457	432	418	425	457	
자본총계	4,192	4,280	4,374	4,456	4,367	4,390	4,374	
자본총계(지배)	4,192	4,240	4,314	4,429	4,308	4,331	4,314	
자본총계(비지배)								
자본금	132	132	132	131	132	132	132	
영업활동현금흐름	171	56	-304	60	-22	-74	-96	
투자활동현금흐름	-291	-14	-118	131	18	-44	-86	
재무활동현금흐름	-5	27	-3	2	-19	-3	1	
CAPEX	48	259	147	100	16	43	82	
FCF	124	-203	-451	-60	-38	-117	-177	
이자발생부채	0	0	12		9	0	12	
영업이익률	2.44	2.54	4.58	5.17	6.01	5.11	5.84	5.35
순이익률	-8.81	6.32	5.68	5.60	7.68	7.35	-0.71	8.20
ROE(%)	-3.80		2.53	2.75	2.18	2.79	2.53	
ROA(%)	-3.49		2.28	2.46	1.99	2.55	2.28	
부채비율	8.31	7.71	10.46	9.70	9.56	9.67	10.46	
자본유보율	3,163.52	3,209.54	3,264.90		3,251.07	3,277.75	3,264.90	
EPS(원)	-612	380	408	454	141	133	-15	81
PER(배)	N/A	30.83	25.00	16.19	29.25	23.31	25.00	
BPS(원)	16,205	16,392	16,679	17,123	16,653	16,742	16,679	
PBR(배)	0.74	0.71	0.61	0.43	0.62	0.63	0.61	
현금DPS(원)	50	75	100	92	0	0	100	
현금배당수익률	0.41	0.64	0.98	1.25			1.01	
현금배당성향(%)	-7.97	19.29	23.93	20.19	0.00	0.00	-668.49	
발행주식수(보통주)	26,500,000	26,500,000	26,500,000		26,500,000	26,500,000		
