	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,804	1,774	2,263		462	556	855	
영업이익	-194	-94	50		34	11	19	
영업이익(발표기준)	-194	-94	50		34	11	19	
세전계속사업이익	-351	-503	95		13	88	4	
당기순이익	-404	-515	74		14	68	3	
당기순이익(지배)	-330	-510	74		14	68	3	
당기순이익(비지배)	-74							
자산총계	3,904	4,131	4,207		3,815	3,967	4,207	
부채총계	2,647	2,228	2,201		1,948	1,940	2,201	
자본총계	1,257	1,903	2,006		1,867	2,027	2,006	
자본총계(지배)	2,361	1,972	2,084		1,941	2,100	2,084	
자본총계(비지배)	-1,105							
자본금	938	1,240	1,361		1,240	1,361	1,361	
영업활동현금흐름	36	-178	-103		8	-224	153	
투자활동현금흐름	-399	258	-213		-53	-50	-80	
재무활동현금흐름	254	236	-37		-4	10	156	
CAPEX	1	124	0		0	-3		
FCF	35	-302	-103		8	-221	153	
이자발생부채	958	844	947		679	802	947	
영업이익률	-6.90	-5.28	2.19		7.41	2.05	2.18	
순이익률	-14.42	-29.02	3.28		3.05	12.20	0.37	
ROE(%)	-14.52	-23.52	3.66		-0.86	1.68	3.66	
ROA(%)	-9.91	-12.82	1.78		-0.69	0.73	1.78	
부채비율	210.62	117.11	109.72		104.30	95.70	109.72	
자본유보율	1,014.63	735.48	139.77		60.52	140.24	139.77	
EPS(원)	-532	-492	58		11	53	2	
PER(배)	N/A	N/A	12.38		N/A	25.34	12.38	
BPS(원)	2,516	1,590	1,531		1,565	1,543	1,531	
PBR(배)	0.55	0.54	0.47		0.56	0.46	0.47	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	93,833,750	124,015,655	136,140,315		124,015,655	136,140,315	136,140,315	
