	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	434	491	312		80	17	91	
영업이익	-132	-12	-106		-38	-39	2	
영업이익(발표기준)	-132	-12	-106		-38	-39	2	
세전계속사업이익	-209	-18	-121		-85	-3	3	
당기순이익	-213	-23	-122		-85	-3	3	
당기순이익(지배)	-213	-23	-122		-85	-3	3	
당기순이익(비지배)								
자산총계	591	538	337		380	337	348	
부채총계	287	257	178		217	178	185	
자본총계	304	281	159		164	159	163	
자본총계(지배)	303	281	159		164	159	163	
자본총계(비지배)	1							
자본금	64	64	64		64	64	64	
영업활동현금흐름	-1	12	53		38	5	-19	
투자활동현금흐름	16	7	117		3	105	2	
재무활동현금흐름	20	-31	-129		-72	-68	22	
CAPEX	4	2	1		0	0		
FCF	-5	10	52		38	5	-19	
이자발생부채	232	203	98		163	98	123	
영업이익률	-30.38	-2.43	-34.05		-47.82	-224.54	2.42	
순이익률	-49.06	-4.65	-39.18		-106.30	-16.20	3.68	
ROE(%)	-51.70	-7.81	-55.55		-59.22	-55.55	-48.49	
ROA(%)	-30.23	-4.04	-27.92		-27.57	-27.92	-22.91	
부채비율	94.55	91.31	112.44		132.23	112.44	113.93	
자본유보율	388.07	352.26	159.99		164.14	159.99	165.24	
EPS(원)	-1,672	-179	-959		-667	-22	26	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,407	2,234	1,260		1,301	1,260	1,291	
PBR(배)	1.39	1.73	0.99		1.74	0.99	0.90	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	12,746,297	12,746,297	12,746,297		12,746,297	12,746,297	12,746,297	
