	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	132	206	239		75	36	41	
영업이익	46	42	47		21	2	3	
영업이익(발표기준)	46	42	47		21	2	3	
세전계속사업이익	46	43	44		23	1	-2	
당기순이익	38	34	38		19	1	2	
당기순이익(지배)	38	34	38		19	1	2	
당기순이익(비지배)								
자산총계	114	371	622		391	635	622	
부채총계	42	74	271		55	273	271	
자본총계	72	297	352		337	362	352	
자본총계(지배)	72	297	352		337	362	352	
자본총계(비지배)								
자본금	3	16	32		16	16	32	
영업활동현금흐름	38	34	17		-12	50	6	
투자활동현금흐름	-41	-216	-239		11	-283	20	
재무활동현금흐름	15	182	226		0	238	-12	
CAPEX	10	6	34		4	5	24	
FCF	28	27	-17		-16	45	-19	
이자발생부채	7	2	206		2	202	206	
영업이익률	35.23	20.38	19.49		28.55	5.75	7.45	
순이익률	28.57	16.51	16.02		24.93	3.17	3.81	
ROE(%)	77.71	18.44	11.79				11.79	
ROA(%)	48.00	14.05	7.70				7.70	
부채비율	57.94	24.79	76.97		16.21	75.41	76.97	
자본유보율	1,819.35	1,641.85	891.08		1,861.75	2,020.37	891.08	
EPS(원)	756	628	593		289	18	24	
PER(배)		56.63	37.88				37.88	
BPS(원)	1,387	4,604	5,497		5,215	5,611	5,497	
PBR(배)	0.00	7.73	4.08		4.27	3.57	4.08	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률		0.00	0.00					
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	5,206,380	6,453,276	6,453,276		6,453,276	6,453,276	6,453,276	
