	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,130	1,105	1,163	1,300	351	198	308	257
영업이익	244	52	40	68	34	-14	7	-14
영업이익(발표기준)	244	52	40		34	-14	7	
세전계속사업이익	189	93	101	98	49	6	14	
당기순이익	153	78	72	76	40	4	1	
당기순이익(지배)	153	80	77	80	40	7	2	
당기순이익(비지배)	0							
자산총계	1,852	1,924	2,025	2,092	2,054	2,027	2,025	
부채총계	134	214	275	292	291	274	275	
자본총계	1,718	1,709	1,750	1,801	1,763	1,753	1,750	
자본총계(지배)	1,716	1,685	1,726	1,778	1,736	1,728	1,726	
자본총계(비지배)	2							
자본금	51	51	51	50	51	51	51	
영업활동현금흐름	222	-168	307	28	4	203	7	
투자활동현금흐름	-1,090	372	-427	-18	262	-407	156	
재무활동현금흐름	1,060	-88	-33	-4	-6	-18	-8	
CAPEX	114	120	127	15	36	39	34	
FCF	108	-289	180	18	-32	164	-27	
이자발생부채	0	0	107		87	88	107	
영업이익률	21.63	4.73	3.40	5.19	9.72	-7.03	2.37	-5.45
순이익률	13.54	7.06	6.18	5.89	11.28	1.95	0.28	
ROE(%)		4.69	4.54	4.57	7.23	6.34	4.54	
ROA(%)		4.13	3.64	3.72	6.10	5.32	3.64	
부채비율	7.83	12.53	15.72	16.19	16.51	15.66	15.72	
자본유보율	3,299.48	3,390.64	3,513.32		3,497.25	3,510.44	3,513.32	
EPS(원)	1,898	788	765	790	398	66	23	
PER(배)	20.68	26.64	17.46	18.41	16.55	14.04	17.46	
BPS(원)	16,994	17,257	17,884	19,195	17,830	17,904	17,884	
PBR(배)	2.31	1.22	0.75	0.76	1.14	0.85	0.75	
현금DPS(원)	320	200	300	300	0	0	300	
현금배당수익률	0.82	0.95	2.25	2.06				
현금배당성향(%)	21.08	18.08	27.47	37.96	0.00	0.00	902.85	
발행주식수(보통주)	10,122,151	10,122,151	10,122,151		10,122,151	10,122,151	10,122,151	
