	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	155,801	177,444	177,861	170,630	45,234	43,359	41,961	43,032
영업이익	20,408	22,098	20,331	14,783	5,511	4,815	95	3,814
영업이익(발표기준)	20,408	22,098	20,331		5,511	4,815	95	
세전계속사업이익	18,740	19,397	17,736	12,232	5,029	3,135	-566	3,165
당기순이익	10,919	10,305	6,689	5,407	2,436	183	-2,952	1,485
당기순이익(지배)	9,862	9,032	5,440	4,432	2,067	202	-3,382	1,475
당기순이익(비지배)	1,057							
자산총계	220,037	226,310	247,393	250,871	244,434	247,393	244,705	
부채총계	123,411	121,060	137,397	137,553	133,437	137,397	139,269	
자본총계	96,626	105,250	109,995	113,318	110,997	109,995	105,436	
자본총계(지배)	77,302	84,904	88,778	91,210	89,686	88,778	84,355	
자본총계(비지배)	19,324							
자본금	4,735	4,735	4,735	4,739	4,735	4,735	4,735	
영업활동현금흐름	13,065	12,692	15,864	12,135	2,891	2,160	5,939	
투자활동현금흐름	-14,182	-8,359	-3,438	-8,030	-1,510	-1,305	-1,501	
재무활동현금흐름	3,345	-5,150	-11,664	-497	-3,926	-3,173	-1,896	
CAPEX	11,180	7,313	7,357	7,497	1,812	2,150	1,432	
FCF	1,885	5,379	8,508	884	1,079	10	4,507	
이자발생부채	90,669	90,110	106,009		86,318	106,009	84,042	
영업이익률	13.10	12.45	11.43	8.66	12.18	11.11	0.22	8.86
순이익률	7.01	5.81	3.76	3.17	5.38	0.42	-7.04	3.45
ROE(%)	13.42	11.14	6.26	4.92	8.11	6.26	0.58	
ROA(%)	5.16	4.62	2.82	2.17	3.54	2.82	0.69	
부채비율	127.72	115.02	124.91	121.39	120.22	124.91	132.09	
자본유보율	2,190.74	2,342.86	2,420.64		2,419.27	2,420.64	2,311.18	
EPS(원)	10,414	9,537	5,744	4,680	2,183	213	-3,571	1,558
PER(배)	5.97	5.41	8.98	8.09	6.80	8.98	71.32	
BPS(원)	81,650	89,680	93,771	96,340	94,731	93,771	89,099	
PBR(배)	0.76	0.58	0.55	0.39	0.53	0.55	0.41	
현금DPS(원)	1,800	1,900	1,900	1,900	0	1,900		
현금배당수익률	2.89	3.68	3.68	5.02				
현금배당성향(%)	17.29	19.93	33.08	39.83	0.00	892.89		
발행주식수(보통주)	92,915,378	92,915,378	92,915,378		92,915,378	92,915,378	92,915,378	
