	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	21,957	22,720	23,815	25,036	5,971	6,268	6,082	5,454
영업이익	528	402	306	493	108	112	70	32
영업이익(발표기준)	528	402	306		108	112	70	
세전계속사업이익	517	245	69	349	80	93	-64	2
당기순이익	304	110	-75	253	57	55	-111	-26
당기순이익(지배)	385	218	35	296	92	89	-87	30
당기순이익(비지배)	-81							
자산총계	11,030	12,169	14,846	15,426	14,386	15,067	14,846	
부채총계	7,272	7,713	10,215	10,549	10,487	10,359	10,215	
자본총계	3,758	4,457	4,631	4,877	3,899	4,707	4,631	
자본총계(지배)	2,678	3,367	3,970	4,215	3,186	4,001	3,970	
자본총계(비지배)	1,080							
자본금	190	211	211	211	211	211	211	
영업활동현금흐름	626	593	854	1,416	278	625	39	
투자활동현금흐름	-950	-1,365	-677	-1,034	-307	-184	-173	
재무활동현금흐름	192	1,071	-7	197	-106	362	-124	
CAPEX	1,035	914	1,244	1,152	304	347	378	
FCF	-408	-321	-390	527	-26	278	-339	
이자발생부채	3,691	4,098	6,436		6,722	6,480	6,436	
영업이익률	2.40	1.77	1.28	1.97	1.81	1.79	1.16	0.58
순이익률	1.39	0.48	-0.32	1.01	0.95	0.88	-1.83	-0.49
ROE(%)	14.59	7.23	0.95	7.24	5.13	3.75	0.95	
ROA(%)	2.81	0.95	-0.56	1.67	0.42	0.08	-0.56	
부채비율	193.49	173.05	220.57	216.31	269.00	220.06	220.57	
자본유보율	1,344.68	1,507.77	1,438.84		1,299.00	1,447.43	1,438.84	
EPS(원)	1,011	530	83	703	217	212	-207	71
PER(배)	17.01	15.03	135.73	20.75	32.84	28.34	135.73	
BPS(원)	7,192	8,156	9,619	10,211	7,719	9,694	9,619	
PBR(배)	2.39	0.98	1.17	1.43	1.71	0.98	1.17	
현금DPS(원)	1,153	1,020	102	108	0	0	102	
현금배당수익률	0.67	1.28	0.91	0.74				
현금배당성향(%)	11.15	23.79	108.79	13.83	0.00	0.00	-43.60	
발행주식수(보통주)	38,090,950	38,090,950	38,090,950		38,090,950	38,090,950	38,090,950	
