	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	218	184	207		39	38	107	
영업이익	28	23	50		4	5	42	
영업이익(발표기준)	28	23	50		4	5	42	
세전계속사업이익	33	27	52		4	5	42	
당기순이익	31	26	51		4	5	42	
당기순이익(지배)	31	26	51		4	5	42	
당기순이익(비지배)	0							
자산총계	331	327	373		307	306	373	
부채총계	86	60	58		39	32	58	
자본총계	245	268	316		268	274	316	
자본총계(지배)	245	268	316		268	274	316	
자본총계(비지배)	0							
자본금	34	36	38		38	38	38	
영업활동현금흐름	47	27	65		3	5	42	
투자활동현금흐름	9	-18	-16		-8	-1	-4	
재무활동현금흐름	-6	-3	-4		-4	0	0	
CAPEX	1	2	11		7	0	4	
FCF	46	26	54		-3	4	39	
이자발생부채	0	0	2		2	2	2	
영업이익률	12.71	12.55	24.20		10.53	12.02	39.46	
순이익률	14.15	13.99	24.82		11.11	13.07	39.52	
ROE(%)	13.28	10.06	17.58		12.95	14.39	17.58	
ROA(%)	9.83	7.83	14.64		10.78	12.77	14.64	
부채비율	35.17	22.33	18.24		14.47	11.78	18.24	
자본유보율	712.93	739.33	821.42		696.76	709.67	821.42	
EPS(원)	77	64	128		11	12	106	
PER(배)	20.33	20.05	11.39		18.69	13.33	11.39	
BPS(원)	661	723	853		725	739	853	
PBR(배)	2.37	1.79	1.71		2.12	1.66	1.71	
현금DPS(원)	8	9	10		0	0	10	
현금배당수익률	0.54	0.70	0.65		0.00	0.00	0.65	
현금배당성향(%)	10.07	12.81	6.83		0.00	0.00	8.25	
발행주식수(보통주)	40,000,000	40,000,000	40,000,000		40,000,000	40,000,000	40,000,000	
