	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	766	815	2,103	1,916	560	606	502	209
영업이익	-19	2	583	464	165	199	121	-9
영업이익(발표기준)	-19	2	583		165	199	121	
세전계속사업이익	-38	20	584	455	166	203	118	-28
당기순이익	-18	26	461	362	113	156	95	
당기순이익(지배)	-18	26	461	362	113	156	95	-22
당기순이익(비지배)								
자산총계	961	992	1,844	1,966	1,259	1,455	1,844	
부채총계	291	311	451	442	377	414	451	
자본총계	669	680	1,393	1,525	882	1,041	1,393	
자본총계(지배)	669	680	1,393	1,551	882	1,041	1,393	
자본총계(비지배)								
자본금	39	39	53	47	39	39	53	
영업활동현금흐름	41	11	427	361	90	161	132	
투자활동현금흐름	-43	-111	-424	-104	-61	-200	-181	
재무활동현금흐름	137	-10	329	-16	-10	-5	344	
CAPEX	42	54	41	97	13	11	10	
FCF	-1	-42	386	235	78	150	122	
이자발생부채	200	196	279		201	196	279	
영업이익률	-2.50	0.29	27.71	24.19	29.50	32.86	24.05	-4.47
순이익률	-2.33	3.17	21.91	18.89	20.13	25.76	18.97	
ROE(%)	-2.92	3.83	44.43	24.59	30.92	44.86	44.43	
ROA(%)	-1.92	2.65	32.50	19.00	21.39	31.46	32.50	
부채비율	43.48	45.71	32.34	28.96	42.74	39.77	32.34	
자본유보율	1,579.95	1,604.01	2,484.86		2,120.62	2,524.36	2,484.86	
EPS(원)	-196	261	4,642	3,407	1,138	1,577	955	-207
PER(배)	N/A	50.99	10.65	11.93	17.28	11.40	10.65	
BPS(원)	6,757	6,869	13,114	14,601	8,903	10,508	13,114	
PBR(배)	1.34	1.94	3.77	2.78	4.67	4.20	3.77	
현금DPS(원)	78	94	400	173	0	0	400	
현금배당수익률	0.86	0.71	0.81	0.43				
현금배당성향(%)	-35.10	35.94	9.22	5.07	0.00	0.00	44.60	
발행주식수(보통주)	9,908,292	9,908,292	10,624,095		9,908,292	9,908,292	10,624,095	
