	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,000	5,574	7,505		1,740	2,227	2,626	
영업이익	91	-12	206		22	83	299	
영업이익(발표기준)	91	-12	206		22	83	299	
세전계속사업이익	43	-132	112		2	27	273	
당기순이익	40	-134	111		-1	17	278	
당기순이익(지배)	40	-145	47		-7	-17	256	
당기순이익(비지배)								
자산총계	3,523	3,463	4,707		3,985	4,721	4,707	
부채총계	2,516	2,726	3,514		3,378	3,969	3,514	
자본총계	1,007	737	1,194		607	752	1,194	
자본총계(지배)	1,007	718	861		573	540	861	
자본총계(비지배)								
자본금	180	180	180		180	180	180	
영업활동현금흐름	227	61	397		-110	39	959	
투자활동현금흐름	-581	-213	-191		-95	-285	235	
재무활동현금흐름	358	199	-161		273	294	-1,210	
CAPEX	524	213	289		44	144	59	
FCF	-297	-153	107		-153	-105	899	
이자발생부채	728	944	1,180		2,109	1,829	1,180	
영업이익률	1.82	-0.22	2.75		1.24	3.72	11.39	
순이익률	0.80	-2.40	1.47		-0.07	0.74	10.60	
ROE(%)	4.05	-16.84	5.92		-0.86	-0.58	5.92	
ROA(%)	1.24	-3.82	2.71		0.35	0.94	2.71	
부채비율	249.87	369.92	294.32		556.81	527.87	294.32	
자본유보율	469.97	304.55	357.32		197.39	187.90	357.32	
EPS(원)	112	-404	130		-21	-47	711	
PER(배)	25.29	N/A	22.81		N/A	N/A	22.81	
BPS(원)	2,831	2,018	2,420		1,611	1,519	2,420	
PBR(배)	1.00	1.29	1.23		2.22	1.80	1.23	
현금DPS(원)	50							
현금배당수익률	1.77							
현금배당성향(%)	44.26	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	35,967,295	35,967,295	35,967,295		35,967,295	35,967,295	35,967,295	
