	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,461	1,424	1,323		354	302	341	
영업이익	13	9	3		5	4	-6	
영업이익(발표기준)	13	9	3		5	4	-6	
세전계속사업이익	29	26	23		13	7	-1	
당기순이익	23	21	18		10	6	-1	
당기순이익(지배)	23	21	18		10	6	-1	
당기순이익(비지배)								
자산총계	1,297	1,238	1,223		1,232	1,248	1,223	
부채총계	172	115	97		112	126	97	
자본총계	1,125	1,123	1,125		1,121	1,122	1,125	
자본총계(지배)	1,125	1,123	1,125		1,121	1,122	1,125	
자본총계(비지배)								
자본금	100	100	100		100	100	100	
영업활동현금흐름	-79	35	46		-17	62	4	
투자활동현금흐름	10	-44	-46		-46	20	0	
재무활동현금흐름	-15	-15	-15		-15			
CAPEX			1		0	0	0	
FCF	-79	35	45		-17	61	4	
이자발생부채	0	0	0		0	0	0	
영업이익률	0.89	0.65	0.24		1.32	1.20	-1.90	
순이익률	1.59	1.46	1.39		2.77	1.87	-0.26	
ROE(%)	2.08	1.85	1.64		1.74	2.06	1.64	
ROA(%)	1.85	1.64	1.49		1.56	1.84	1.49	
부채비율	15.26	10.24	8.63		9.96	11.24	8.63	
자본유보율	1,000.09	1,040.20	1,041.50		1,038.82	1,044.47	1,041.50	
EPS(원)	116	104	92		49	28	-4	
PER(배)	24.07	28.63	56.89		38.56	33.57	56.89	
BPS(원)	5,626	5,615	5,627		5,604	5,610	5,627	
PBR(배)	0.50	0.53	0.93		0.67	0.69	0.93	
현금DPS(원)	75	75	75		0	0	75	
현금배당수익률	2.69	2.52	1.43					
현금배당성향(%)	64.70	72.16	81.59		0.00	0.00	-1,700.58	
발행주식수(보통주)	20,000,000	20,000,000	20,000,000		20,000,000	20,000,000	20,000,000	
