	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	76	861	729		169	168	134	
영업이익	-68	-62	-124		-31	-27	-42	
영업이익(발표기준)	-68	-62	-124		-31	-27	-42	
세전계속사업이익	-66	-165	-413		-172	-11	-201	
당기순이익	-66	-163	-417		-175	-10	-204	
당기순이익(지배)	-66	-172	-280		-78	-37	-135	
당기순이익(비지배)								
자산총계	376	1,533	1,481		1,626	1,533	1,481	
부채총계	24	849	896		847	765	896	
자본총계	352	684	585		778	768	585	
자본총계(지배)	352	235	238		416	382	238	
자본총계(비지배)	0							
자본금	80	80	88		88	88	88	
영업활동현금흐름	-85	-88	-22		-62	79	-30	
투자활동현금흐름	-71	-152	-161		-26	-224	192	
재무활동현금흐름	241	479	236		-51	-92	125	
CAPEX	26	41	235		46	64	119	
FCF	-111	-128	-257		-108	15	-149	
이자발생부채	0	708	696		628	551	696	
영업이익률	-89.73	-7.19	-16.99		-18.23	-16.37	-31.31	
순이익률	-87.38	-18.93	-57.16		-103.90	-5.80	-151.86	
ROE(%)		-58.74	-118.55		-61.24	-69.00	-118.55	
ROA(%)		-17.07	-27.64		-19.96	-19.76	-27.64	
부채비율	6.77	124.07	153.00		108.84	99.51	153.00	
자본유보율	339.13	257.16	214.86		425.83	381.00	214.86	
EPS(원)	-440	-1,081	-1,622		-440	-208	-763	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,211	1,472	1,347		2,354	2,160	1,347	
PBR(배)	4.50	8.39	5.22		4.24	3.34	5.22	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	15,905,310	15,960,310	17,682,985		17,682,985	17,682,985	17,682,985	
