	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	25,168	27,073	30,189	32,318	7,596	7,946	7,689	7,756
영업이익	4,727	5,198	4,583	5,457	1,403	446	1,389	1,311
영업이익(발표기준)	4,727	5,198	4,583		1,403	446	1,389	
세전계속사업이익	4,399	4,686	4,514	5,289	1,523	268	1,383	1,178
당기순이익	3,256	3,498	3,322	3,917	1,107	193	1,016	1,050
당기순이익(지배)	3,261	3,502	3,329	3,922	1,108	197	1,016	870
당기순이익(비지배)	-5							
자산총계	21,589	23,789	28,550	31,266	27,486	28,550	29,645	
부채총계	11,766	12,912	17,778	17,341	16,229	17,778	17,720	
자본총계	9,823	10,877	10,772	13,925	11,257	10,772	11,924	
자본총계(지배)	9,822	10,881	10,783	13,941	11,264	10,783	11,936	
자본총계(비지배)	1							
자본금	407	407	407	410	407	407	407	
영업활동현금흐름	5,536	5,391	5,393	6,549	1,625	1,225	2,292	
투자활동현금흐름	-2,897	-3,935	-3,831	-3,640	-1,452	-604	-1,503	
재무활동현금흐름	-2,183	-1,868	-1,649	-691	-183	-682	72	
CAPEX	3,368	4,003	3,906	3,413	1,043	792	1,553	
FCF	2,168	1,389	1,486	2,056	582	433	739	
이자발생부채	6,823	7,416	9,018		8,947	9,018	9,003	
영업이익률	18.78	19.20	15.18	16.89	18.46	5.62	18.06	16.91
순이익률	12.94	12.92	11.00	12.12	14.57	2.42	13.21	13.54
ROE(%)	30.12	33.84	30.74	31.73	34.72	30.74	30.12	
ROA(%)	15.78	15.42	12.70	13.10	15.13	12.70	12.10	
부채비율	119.79	118.71	165.04	124.53	144.17	165.04	148.61	
자본유보율	2,686.45	2,697.25	2,671.88		2,776.63	2,671.88	2,920.60	
EPS(원)	4,328	4,735	4,511	5,315	1,501	267	1,377	1,179
PER(배)	22.58	15.65	20.64	12.08	16.30	20.64	12.77	
BPS(원)	13,619	15,074	14,931	19,228	15,597	14,931	16,474	
PBR(배)	7.17	4.92	6.24	3.34	5.42	6.24	3.51	
현금DPS(원)	3,200	3,600	2,400	1,257	800	0		
현금배당수익률	3.28	4.86	2.58	1.96				
현금배당성향(%)	71.21	74.18	52.05	23.65	52.16	0.00		
발행주식수(보통주)	74,818,121	73,799,619	73,799,619		73,799,619	73,799,619	73,799,619	
