	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,096	1,271	1,136	1,413	289	241	308	311
영업이익	60	-362	-93	141	2	-51	32	15
영업이익(발표기준)	60	-362	-93		2	-51	32	
세전계속사업이익	145	-354	-105	234	25	-109	115	24
당기순이익	-9	-485	-287	158	-5	-209	79	17
당기순이익(지배)	97	-132	-100	191	26	-141	91	35
당기순이익(비지배)	-106							
자산총계	4,533	3,508	2,963	3,216	3,176	2,963	3,079	
부채총계	1,113	752	616	821	597	616	718	
자본총계	3,420	2,756	2,347	2,395	2,579	2,347	2,361	
자본총계(지배)	2,961	2,596	2,370	2,442	2,531	2,370	2,395	
자본총계(비지배)	460							
자본금	87	87	87	88	87	87	87	
영업활동현금흐름	-88	-405	-431	239	-56	-54	-44	
투자활동현금흐름	851	-139	344	-133	74	40	182	
재무활동현금흐름	-77	-169	-102	-43	-2	-2		
CAPEX	12	18	6	5	-2	3	3	
FCF	-100	-424	-437	261	-54	-57	-47	
이자발생부채	141	152	170		158	170	171	
영업이익률	5.45	-28.46	-8.21	10.00	0.77	-20.98	10.45	4.76
순이익률	-0.81	-38.19	-25.25	11.18	-1.66	-86.52	25.63	5.55
ROE(%)	3.30	-4.76	-4.03	7.94	-7.65	-4.03	0.63	
ROA(%)	-0.21	-12.07	-8.87	5.11	-14.79	-8.87	-4.19	
부채비율	32.53	27.30	26.25	34.30	23.13	26.25	30.40	
자본유보율	3,469.66	3,204.84	2,976.87		3,138.86	2,976.87	2,967.77	
EPS(원)	580	-787	-595	1,137	156	-837	539	208
PER(배)	86.96	N/A	N/A	27.14	N/A	N/A	219.04	
BPS(원)	17,798	15,828	14,452	14,891	15,430	14,452	14,605	
PBR(배)	2.83	1.64	2.05	2.07	1.99	2.05	1.38	
현금DPS(원)	600	600	600	600	0	600		
현금배당수익률	1.19	2.31	2.02	1.94				
현금배당성향(%)	102.50	-74.38	-98.37	52.78	0.00	-70.00		
발행주식수(보통주)	16,800,000	16,800,000	16,800,000		16,800,000	16,800,000	16,800,000	
