	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	22	35	20		4	9	16	
영업이익	-26	-17	-57		-26	-16	-8	
영업이익(발표기준)	-26	-17	-57		-26	-16	-8	
세전계속사업이익	-48	-37	-59		-26	-16	-6	
당기순이익	-48	-38	-60		-26	-16	-6	
당기순이익(지배)	-48	-38	-59		-26	-16	-8	
당기순이익(비지배)								
자산총계	62	40	264		272	264	259	
부채총계	173	185	23		13	23	24	
자본총계	-111	-145	241		259	241	235	
자본총계(지배)	-112	-146	241		258	241	233	
자본총계(비지배)								
자본금	1	11	26		26	26	26	
영업활동현금흐름	-23	-15	-58			-16	-3	
투자활동현금흐름	-2	10	-203			-2	50	
재무활동현금흐름	5	-7	268			-2	-1	
CAPEX	0	0	3			2	0	
FCF	-23	-16	-60		0	-18	-3	
이자발생부채	152	168	9		0	9	8	
영업이익률	-119.28	-47.62	-289.01		-711.89	-175.70	-47.67	
순이익률	-215.38	-107.30	-300.77		-701.05	-171.37	-40.59	
ROE(%)		29.34	-125.49					
ROA(%)		-73.75	-39.31					
부채비율	-156.14	-127.30	9.58		5.05	9.58	10.10	
자본유보율	-22,145.79	-1,392.31	840.12		893.33	840.12	810.97	
EPS(원)	-2,193	-1,674	-1,356		-514	-307	-146	
PER(배)			N/A					
BPS(원)	-5,036	-6,347	4,664		4,981	4,664	4,523	
PBR(배)	0.00	0.00	3.84		3.54	3.84	1.71	
현금DPS(원)	0	0						
현금배당수익률								
현금배당성향(%)		0.00	0.00		0.00	0.00		
발행주식수(보통주)	2,032,000	2,124,000	5,183,811		5,183,811	5,183,811	5,183,811	
