	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,611	1,337	1,370		287	305	196	
영업이익	47	-6	-148		-22	-129	-22	
영업이익(발표기준)	47	-6	-148		-22	-129	-22	
세전계속사업이익	2	-21	-209		-28	-169	15	
당기순이익	3	-17	-170		-27	-134	18	
당기순이익(지배)	3	-17	-170		-27	-134	18	
당기순이익(비지배)								
자산총계	2,045	2,207	2,250		2,254	2,250	2,247	
부채총계	1,085	1,243	1,285		1,311	1,285	1,273	
자본총계	960	964	966		942	966	975	
자본총계(지배)	960	964	966		942	966	975	
자본총계(비지배)								
자본금	127	136	141		140	141	142	
영업활동현금흐름	49	-105	-143		-66	40	-3	
투자활동현금흐름	-11	-57	-31		-3	2	-5	
재무활동현금흐름	-103	149	123		77	-28	-18	
CAPEX	29	40	13		2	3	2	
FCF	20	-144	-156		-68	37	-5	
이자발생부채	696	832	996		1,006	996	996	
영업이익률	2.93	-0.48	-10.78		-7.48	-42.23	-11.27	
순이익률	0.21	-1.25	-12.40		-9.45	-43.89	9.44	
ROE(%)	0.36	-1.74	-17.61		-2.36	-17.61	-14.74	
ROA(%)	0.16	-0.79	-7.62		-1.04	-7.62	-6.28	
부채비율	113.00	129.02	132.99		139.18	132.99	130.59	
자본유보율	799.96	759.39	626.42		720.19	626.42	633.14	
EPS(원)	14	-62	-614		-97	-478	65	
PER(배)	288.44	N/A	N/A		N/A	N/A	N/A	
BPS(원)	4,025	3,887	3,751		3,691	3,751	3,825	
PBR(배)	0.97	0.77	0.63		0.75	0.63	0.37	
현금DPS(원)	50	50	0		0	0	0	
현금배당수익률	1.28	1.68	0.00					
현금배당성향(%)	356.77	-74.01	0.00		0.00	0.00	0.00	
발행주식수(보통주)	25,301,367	27,220,484	28,174,319		27,955,979	28,174,319	28,436,327	
