	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	20,075	18,508	19,768		5,327	4,700	5,609	
영업이익	-122	120	219		100	21	149	
영업이익(발표기준)	-122	120	219		100	21	149	
세전계속사업이익	-270	196	-392		171	-111	-434	
당기순이익	304	-81	-483		119	-132	-397	
당기순이익(지배)	341	-66	-465		127	-113	-407	
당기순이익(비지배)	-37							
자산총계	17,648	16,962	18,205		18,056	18,393	18,205	
부채총계	10,922	10,296	11,989		11,216	11,609	11,989	
자본총계	6,727	6,666	6,216		6,839	6,783	6,216	
자본총계(지배)	6,669	6,545	6,111		6,722	6,683	6,111	
자본총계(비지배)	58							
자본금	135	135	135		135	135	135	
영업활동현금흐름	1,409	-302	1,916		-80	487	1,036	
투자활동현금흐름	-914	-2,051	-2,921		-467	-1,457	-1,175	
재무활동현금흐름	482	620	802		342	222	-19	
CAPEX	1,385	1,801	2,834		321	1,106	1,023	
FCF	24	-2,103	-918		-400	-619	13	
이자발생부채	5,100	5,187	6,099		5,962	6,375	6,099	
영업이익률	-0.61	0.65	1.11		1.88	0.45	2.66	
순이익률	1.51	-0.44	-2.44		2.23	-2.80	-7.08	
ROE(%)	5.12	-1.00	-7.35		-1.00	-1.00	-7.35	
ROA(%)	1.70	-0.47	-2.75		-0.46	-0.55	-2.75	
부채비율	162.36	154.45	192.88		164.00	171.14	192.88	
자본유보율	4,837.96	4,727.21	4,347.27		4,747.87	4,663.48	4,347.27	
EPS(원)	1,263	-245	-1,721		470	-420	-1,505	
PER(배)	7.95	N/A	N/A		N/A	N/A	N/A	
BPS(원)	24,678	24,219	22,612		24,876	24,729	22,612	
PBR(배)	0.41	0.18	0.22		0.26	0.26	0.22	
현금DPS(원)	150	100	100		0	0	100	
현금배당수익률	1.49	2.25	2.03					
현금배당성향(%)	11.87	-40.89	-5.81		0.00	0.00	-6.64	
발행주식수(보통주)	27,028,437	27,028,437	27,028,437		27,028,437	27,028,437	27,028,437	
