	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,306	2,546	3,515		892	916	966	
영업이익	176	144	166		97	19	14	
영업이익(발표기준)	176	144	166		97	19	14	
세전계속사업이익	91	68	119		66	8	35	
당기순이익	31	42	82		44	9	24	
당기순이익(지배)	7	24	66		31	8	25	
당기순이익(비지배)	24							
자산총계	13,233	22,192	19,497		28,257	28,547	19,497	
부채총계	11,516	20,365	17,572		26,397	26,678	17,572	
자본총계	1,717	1,827	1,925		1,860	1,869	1,925	
자본총계(지배)	1,334	1,435	1,528		1,461	1,470	1,528	
자본총계(비지배)	383							
자본금	114	128	132		128	128	132	
영업활동현금흐름	-883	-4,471	2,511		-523	-401	4,105	
투자활동현금흐름	-191	-75	-182		-82	49	-149	
재무활동현금흐름	1,109	5,677	-2,820		413	457	-4,313	
CAPEX	21	10	17		7	4	3	
FCF	-904	-4,481	2,494		-530	-405	4,102	
이자발생부채	1,329	1,330	1,387		1,438	1,401	1,387	
영업이익률	7.64	5.64	4.71		10.88	2.10	1.42	
순이익률	1.36	1.64	2.34		4.90	0.95	2.50	
ROE(%)	0.57	1.73	4.49		2.78	3.12	4.49	
ROA(%)	0.22	0.24	0.40		0.23	0.22	0.40	
부채비율	670.57	1,114.61	912.72		1,419.14	1,427.63	912.72	
자본유보율	1,091.31	1,029.47	1,065.50		1,050.21	1,056.75	1,065.50	
EPS(원)	36	96	260		121	33	99	
PER(배)	80.30	19.19	8.34		16.06	12.04	8.34	
BPS(원)	5,874	5,620	5,801		5,724	5,756	5,801	
PBR(배)	0.49	0.33	0.37		0.45	0.37	0.37	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	22,897,510	25,528,573	26,335,747		25,528,573	25,528,573	26,335,747	
