	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,220	2,400	2,654		591	664	691	
영업이익	219	237	277		57	60	104	
영업이익(발표기준)	219	237	277		57	60	104	
세전계속사업이익	128	164	133		35	-59	46	
당기순이익	-55	137	131		37	-49	43	
당기순이익(지배)	-53	138	136		38	-44	43	
당기순이익(비지배)	-2							
자산총계	5,998	5,944	6,129		6,164	6,129	6,241	
부채총계	3,932	3,829	3,887		3,818	3,887	3,983	
자본총계	2,066	2,115	2,242		2,345	2,242	2,258	
자본총계(지배)	2,145	2,112	2,243		2,343	2,243	2,260	
자본총계(비지배)	-79							
자본금	453	453	453		453	453	453	
영업활동현금흐름	52	-151	55		-42	31	76	
투자활동현금흐름	-376	34	-44		21	-25	-72	
재무활동현금흐름	110	93	-82		14	19	25	
CAPEX	70	140	122		24	12	9	
FCF	-18	-290	-68		-66	19	67	
이자발생부채	2,958	3,094	3,096		3,099	3,096	3,137	
영업이익률	9.85	9.86	10.43		9.68	8.97	15.08	
순이익률	-2.49	5.70	4.93		6.32	-7.41	6.18	
ROE(%)	-2.42	6.49	6.27		8.12	6.27	4.28	
ROA(%)	-1.09	2.29	2.17		3.06	2.17	1.42	
부채비율	190.29	181.05	173.39		162.80	173.39	176.44	
자본유보율	415.69	436.64	455.72		466.52	455.72	455.36	
EPS(원)	-59	153	151		42	-49	48	
PER(배)	N/A	11.76	12.30		8.93	12.30	12.18	
BPS(원)	2,508	2,528	2,685		2,805	2,685	2,705	
PBR(배)	0.94	0.71	0.69		0.65	0.69	0.47	
현금DPS(원)	50	50	50		0	50		
현금배당수익률	2.13	2.79	2.70					
현금배당성향(%)	-80.67	30.22	30.60		0.00	-94.67		
발행주식수(보통주)	90,530,915	90,530,915	90,530,915		90,530,915	90,530,915	90,530,915	
