	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,045	734	602	761	123	147	191	211
영업이익	228	118	37	117	-7	5	26	42
영업이익(발표기준)	228	118	37		-7	5	26	
세전계속사업이익	229	158	58	127	-2	19	16	
당기순이익	186	133	53	105	0	17	14	46
당기순이익(지배)	186	133	55	105	1	17	15	
당기순이익(비지배)								
자산총계	1,405	1,436	1,501	1,678	1,474	1,481	1,501	
부채총계	205	137	149	221	153	143	149	
자본총계	1,200	1,298	1,351	1,457	1,321	1,338	1,351	
자본총계(지배)	1,200	1,293	1,349	1,452	1,317	1,334	1,349	
자본총계(비지배)								
자본금	41	41	41	41	41	41	41	
영업활동현금흐름	302	67	46	118	2	-6	33	
투자활동현금흐름	-298	27	-82	-178	-27	2	-24	
재무활동현금흐름	-53	-36	-2	50	0	0	-1	
CAPEX	92	29	103	115	42	13	44	
FCF	210	38	-57		-40	-19	-10	
이자발생부채	40	41	44		45	45	44	
영업이익률	21.79	16.08	6.07	15.39	-5.41	3.43	13.75	19.96
순이익률	17.77	18.05	8.80	13.78	0.03	11.42	7.49	22.00
ROE(%)	16.91	10.65	4.15	7.50	5.98	5.43	4.15	
ROA(%)	13.87	9.33	3.61	6.59	5.17	4.75	3.61	
부채비율	17.11	10.59	11.06	15.16	11.57	10.68	11.06	
자본유보율	2,845.32	3,101.75	3,235.78		3,158.91	3,200.88	3,235.78	
EPS(원)	457	322	133	254	1	42	36	
PER(배)	11.41	7.43	31.85	14.17	19.34	21.53	31.85	
BPS(원)	2,926	3,179	3,315	3,639	3,237	3,279	3,315	
PBR(배)	1.78	0.75	1.28	0.99	1.11	1.12	1.28	
현금DPS(원)	56	0	0	0	0	0	0	
현금배당수익률	1.07	0.00	0.00	0.00				
현금배당성향(%)	12.36	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	41,251,685	41,251,685	41,251,685		41,251,685	41,251,685	41,251,685	
