	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	727	860	844	1,102	189	185	268	260
영업이익	125	86	28	144	6	21	-18	32
영업이익(발표기준)	125	86	28		6	21	-18	
세전계속사업이익	148	121	59	179	18	28	-18	44
당기순이익	141	99	30	155	7	23	-29	
당기순이익(지배)	137	99	30	182	7	23	-29	36
당기순이익(비지배)	4							
자산총계	1,376	1,525	1,554	1,800	1,598	1,615	1,554	
부채총계	103	155	186	228	191	180	186	
자본총계	1,273	1,370	1,368	1,572	1,408	1,435	1,368	
자본총계(지배)	1,273	1,370	1,368	1,572	1,408	1,435	1,368	
자본총계(비지배)								
자본금	48	48	48	48	48	48	48	
영업활동현금흐름	99	97	45	206	23	24	-21	
투자활동현금흐름	46	-96	-16	-301	-115	47	-8	
재무활동현금흐름			-59	0	-13	-3	-43	
CAPEX	12	7	5	0	1	1	0	
FCF	87	90	40	158	23	23	-22	
이자발생부채	0	0	33		31	30	33	
영업이익률	17.23	9.95	3.27	13.10	2.95	11.11	-6.71	12.31
순이익률	19.47	11.54	3.51	14.07	3.81	12.29	-10.84	
ROE(%)	11.12	7.51	2.16	12.41	7.76	6.93	2.16	
ROA(%)	10.42	6.84	1.92	9.24	6.86	6.19	1.92	
부채비율	8.07	11.34	13.60	14.50	13.54	12.56	13.60	
자본유보율	2,762.59	2,927.45	2,984.22		3,002.17	3,049.69	2,984.22	
EPS(원)	1,432	1,037	310	1,907	75	238	-304	376
PER(배)	18.75	17.99	66.55	11.04	19.66	15.80	66.55	
BPS(원)	13,610	14,640	14,987	17,936	15,109	15,409	14,987	
PBR(배)	1.97	1.27	1.37	1.17	1.42	1.03	1.37	
현금DPS(원)				0				
현금배당수익률				0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	9,569,842	9,569,842	9,569,842		9,569,842	9,569,842	9,569,842	
